rank	word	english
846	τελείως	completely, totally
847	νωρίς	early
848	μάνα	mum; mom; ma; mama
849	πίστευα	to believe
850	δουλεύεις	to work
851	παίρνω	to take, get, move
852	γιαγιά	grandmother, grandma, granny, nan, nanna
853	αγόρια	boy
854	παράξενο	strange, weird, odd, bizarre
855	παρέα	company of friends, fellowship, party
856	ορκίζομαι	to swear, be sworn in
857	χάρηκα	to be happy, to be glad
858	τραγούδι	song
859	μπαρ	bar
860	τραπέζι	table
861	εβδομάδες	week
862	πήγες	to go
863	παλιό	old, former, long established, not modern
864	σήμα	trademark, logo
865	χιλιάδες	thousand
866	συγχαρητήρια	congratulations!
867	αντί	instead of, in lieu of
868	θανάτου	death
869	φωνή	voice, sound
870	μπάνιο	bath
871	προσπαθεί	to attempt, try
872	φαίνεσαι	to seem, appear
873	έβαλε	to put, place
874	ύπνο	sleep
875	επόμενο	next, following
876	δικαίωμα	right, entitlement
877	λέγεται	"it is said"
878	τηλεόραση	television
879	τέσσερα	four, 4
880	κάποιοι	someone, somebody
881	επαφή	touch, contact
882	κλειδί	key
883	κρίμα	Indicates pity or shame
884	μικρός	small, little
885	πεθάνω	to die
886	σύμφωνα	accordingly, in accordance with, according to
887	κ	abbreviation of κύριος: Mr
888	διαφορετικά	otherwise; else; differently
889	λίγες	a little, a few, a bit of
890	κίνηση	movement
891	έδωσα	to give
892	απόφαση	decision, ruling, verdict, judgement, resolution
893	αεροπλάνο	aeroplane, airplane, plane, aircraft
894	μάχη	battle, combat
895	τρελό	crazy
896	ανήκει	to belong
897	μαγαζί	shop, store, retail outlet
898	πρόγραμμα	schedule
899	λιγάκι	a little
900	φέρει	to bear, carry
901	ειδικά	especially, particularly
902	κύριο	main, principal, most important
903	γεγονός	event, fact, occurrence
904	έκπληξη	surprise
905	βάλει	to put, place
906	δις	twice
907	κόσμου	Universe, cosmos
908	δεξιά	right
909	μαλακίες	masturbation, wanking
910	ζει	to live
911	βασιλιάς	king
912	συνάντηση	meeting, encounter
913	χρονών	time
914	νεκρή	dead
915	κινητό	mobile, mobile phone, cell phone
916	έφερα	to bear, carry
917	ψυχή	soul, spirit usually thought to consist of one's thoughts…
918	βάλεις	to put, place
919	πηγαίνω	to go
920	γιατρό	doctor, healer
921	άρχισε	to start, begin
922	μηχανή	machine, engine
923	ασφαλής	safe, secure
924	ψάχνω	to look for, hunt for, search, rummage
925	ησυχία	calm, peace, quiet
926	μπει	active nonfinite form of μπαίνω
927	απόγευμα	afternoon
928	μέτρα	measure, measurement
929	προσωπικό	personnel, staff
930	πρόεδρος	chairman
931	νούμερο	numeral, number
932	καταλάβει	to understand, realise
933	βασιλιά	king
934	καλησπέρα	good evening
935	αγαπάω	to love
936	δυνατά	strongly
937	αναφορά	reference
938	καταλάβω	to understand, realise
939	τέσσερις	four, 4
940	υπέροχη	excellent, exquisite, marvellous, superb, wonderful
941	δεύτερη	second
942	εύκολα	readily; easily
943	αποδείξεις	proof
944	νωρίτερα	earlier
945	γράμμα	letter
946	πολλούς	much, many, a lot of
947	ασφαλείας	security, safety
948	βόλτα	turn
949	δικαστήριο	court
950	πράγματι	indeed, really, actually
951	δυνάμεις	power, force, strength, brawn
952	δύσκολη	difficult, hard, tough, arduous
953	όνειρο	dream
954	πρωινό	morning
955	ποιοι	who
956	ήσασταν	to be
957	είχατε	to have/hold, in the sense of holding property
958	τσάντα	bag, purse, handbag
959	παίζεις	to play
960	είπατε	to say, tell
961	ναρκωτικά	narcotic
962	αναρωτιέμαι	to wonder, ponder, contemplate
963	βλέπει	to see, watch, look at
