rank	word	english	ipa
5031	съгласил	indefinite masculine singular past active aorist participle…	[sɐɡɫɐˈsiɫ]
5032	умея	can, to be able, to know	[oˈmɛjɐ]
5033	британия	Britain	[briˈtanijɐ]
5034	оръдие	tool, instrument, implement	[oˈrɤdiɛ]
5035	чии	whose	[t͡ʃiˈi]
5036	петрол	petrol	[pɛˈtrɔɫ]
5037	надзор	overwatching, supervision	[nɐˈdzɔr]
5038	потвърдя	to confirm, to verify	[potvɐrˈdʲa̟]
5039	надявайки	adverbial participle of надя́вам се	[nɐˈdʲa̟vɐjki]
5040	сервитьор	waiter	[sɛrviˈtʲɔr]
5041	коприна	silk	[koˈprinɐ]
5042	колона	column	[koˈɫɔnɐ]
5043	яд	anger, hate, rage, strong irritation	[ja̟t]
5044	балет	ballet	[bɐˈlɛt]
5045	семена	indefinite plural of се́ме	/sɛmɛˈna/
5046	причиних	first-person singular aorist indicative of причиня́	[prit͡ʃiˈnix]
5047	ядро	kernel of a nut, pith of a stem	[jɐˈdrɔ]
5048	мъдростта	definite singular of мъ́дрост	/mɐdrostˈta/
5049	косите	definite plural of коса́	/koˈsitɛ/
5050	свещен	sacred, holy	[svɛʃˈtɛn]
5051	довела	indefinite feminine singular past active aorist participle…	[doˈvɛɫɐ]
5052	фраза	phrase	/ˈfrazɐ/
5053	доставчик	deliverer	[doˈstaft͡ʃik]
5054	забрани	indefinite plural of забра́на	[zɐˈbrani]
5055	блести	third-person singular present indicative	[blɛˈsti]
5056	аванс	advance, imprest	[ɐˈvans]
5057	нежен	loving, tender, fond	[ˈnɛʒɛn]
5058	изгаряне	burning, scorching	[izˈɡarʲɐnɛ]
5059	вълната	definite singular of въ́лна	/ˈvɤɫnɐtɐ/
5060	добитък	livestock	[doˈbitɐk]
5061	говорене	verbal noun of гово́ря	[ɡoˈvɔrɛnɛ]
5062	мощен	powerful, mighty	[ˈmɔʃtɛn]
5063	заслужавате	second-person plural present indicative of заслужа́вам	[zɐsɫoˈʒa̟vɐtɛ]
5064	статус	status, rank	[ˈstatos]
5065	французин	Frenchman, male French person	[frɐnˈt͡suzin]
5066	причиня	to cause, to occasion, to bring about, to give rise to, to…	[prit͡ʃiˈnʲɤ̟]
5067	цивилен	civilian	/t͡siˈvilɛn/
5068	изпитите	definite plural past passive participle of изпи́я	[isˈpititɛ]
5069	зове	third-person singular present indicative of зова́	[zoˈvɛ]
5070	отвлекли	indefinite plural past active aorist participle of отвлека́	[otˈvlɛkli]
5071	антики	indefinite plural of анти́ка	/ɐnˈtiki/
5072	лекувам	to heal, cure, treat	[lɛˈkuvɐm]
5073	използване	verbal noun of изпо́лзвам	[isˈpɔɫzvɐnɛ]
5074	куки	indefinite plural of ку́ка	[ˈkuki]
5075	зайци	indefinite plural of за́ек	/zɐjtˈsi/
5076	игрище	playing field, pitch	[iˈɡriʃtɛ]
5077	загубени	indefinite plural past passive participle of загу́бя	[zɐˈɡubɛni]
5078	брадва	axe, hatchet	[ˈbradvɐ]
5079	лукс	luxury; opulence; sumptuousness	[ɫuks]
5080	разговаряш	second-person singular present indicative of разгова́рям	[rɐzɡoˈvarʲɐʃ]
5081	влязохме	first-person plural aorist indicative of вля́за	[ˈvlʲa̟zoxmɛ]
5082	обличам	to clothe, to dress, to don	[oˈblit͡ʃɐm]
5083	мол	filled up cavity, pocket, pothole	[mɔɫ]
5084	почивам	not to work, to rest, to take a break	[poˈt͡ʃivɐm]
5085	желаят	third-person plural present indicative of жела́я	[ʒɛˈɫajɐt]
5086	поставям	to put, to place	[poˈstavʲɐm]
5087	изминал	indefinite masculine singular past active aorist participle…	[izˈminɐɫ]
5088	сладкиш	sweet pastry, confection	[sɫɐtˈkiʃ]
5089	овца	female equivalent of ове́н: sheep, ewe	[ofˈt͡sa]
5090	виждайки	adverbial participle of ви́ждам	[ˈviʒdɐjki]
5091	камионът	definite subject singular of камио́н	[kɐmiˈɔnɐt]
5092	опитен	experienced, trained, skilled, knowing	[ˈɔpitɛn]
5093	надявахме	first-person plural imperfect indicative of надя́вам се	[nɐˈdʲa̟vɐxmɛ]
5094	центърът	definite subject singular of це́нтър	[ˈt͡sɛntɐrɐt]
5095	формула	formula	[ˈfɔrmoɫɐ]
5096	одобрявам	to approve, to OK	[odoˈbrʲa̟vɐm]
5097	вратовръзката	definite singular of вратовръ́зка	/vrɐtoˈvrɤzkɐtɐ/
5098	заслуженото	definite neuter singular past passive participle of заслу́жа	[zɐˈsɫuʒɛnoto]
5099	домашна	homework	[doˈmaʃnɐ]
5100	господарката	definite singular of господа́рка	/ɡospoˈdarkɐtɐ/
5101	съдове	vessel	/ˈsɤdovɛ/
5102	слезте	second-person plural imperative of сля́за	[ˈslɛstɛ]
5103	присъствам	to be present, to attend	[priˈsɤstvɐm]
5104	сен	shadow, umbra	[sɛn]
5105	стотинка	stotinka	[stoˈtiŋkɐ]
5106	репортаж	report, reportage	[rɛporˈtaʃ]
5107	купете	second-person plural imperative of ку́пя	[koˈpɛtɛ]
5108	забранени	indefinite plural past passive participle of забраня́	[zɐbrɐˈnɛni]
5109	събудил	indefinite masculine singular past active aorist participle…	[sɐˈbudiɫ]
5110	независимост	independence	[nɛzɐˈvisimost]
5111	обучен	indefinite masculine singular past passive participle of…	[oˈbut͡ʃɛn]
5112	пратеник	emissary	[ˈpratɛnik]
5113	зърно	grain	[ˈzɤrno]
5114	престъпност	crime	[prɛˈstɤpnost]
5115	яли	to eat, to consume	[ˈja̟li]
5116	лежеше	second-person singular imperfect indicative of лежа́	[lɛˈʒɛʃɛ]
5117	абсолютен	absolute	[ɐpsoˈlʲu̟tɛn]
5118	скапаняк	scoundrel, rotter, failure	[skɐpɐˈnʲa̟k]
5119	срамежлив	shy, bashful	/srɐmɛˈʒlif/
5120	измамата	definite singular of изма́ма	/izˈmamɐtɐ/
5121	случка	occurrence, event	/ˈsɫut͡ʃkɐ/
5122	победен	indefinite masculine singular past passive participle of…	[pobɛˈdɛn]
5123	картон	cardboard	[kɐrˈtɔn]
5124	можело	neuter singular past active imperfect participle of мо́га	[ˈmɔʒɛɫo]
5125	видян	indefinite masculine singular past passive participle of…	[viˈdʲa̟n]
5126	пиеше	second-person singular imperfect indicative of пи́я	[ˈpiɛʃɛ]
5127	вести	embassage, message	[ˈvɛsti]
5128	християнин	Christian	[xristiˈja̟nin]
5129	виц	joke, funny story, gag, rib-tickler	[vit͡s]
5130	мечтае	third-person singular present indicative of мечта́я	[mɛt͡ʃˈtaɛ]
5131	наречени	indefinite plural past passive participle of нарека́	[nɐˈrɛt͡ʃɛni]
5132	кръчма	tavern, pub, bar	[ˈkrɤt͡ʃmɐ]
5133	посетиш	second-person singular present indicative of посетя́	[posɛˈtiʃ]
5134	отпусна	to let go	[otˈpusnɐ]
5135	продължих	first-person singular aorist indicative of продължа́	[prodɐɫˈʒix]
5136	видимост	visibility	[ˈvidimost]
5137	променям	to change, to alter, to modify	[proˈmɛnʲɐm]
5138	пътувания	indefinite plural of пъту́ване	[pɐˈtuvɐnijɐ]
5139	реален	real, genuine, actual, factual, concrete, material	[rɛˈalɛn]
5140	обичан	indefinite masculine singular past passive participle of…	[oˈbit͡ʃɐn]
5141	забелязвам	to notice, to spot	[zɐbɛˈlʲa̟zvɐm]
5142	лепило	glue	[lɛˈpiɫo]
5143	крале	king	/krɐˈlɛ/
5144	засичам	to begin to cut/fell/hew	[zɐˈsit͡ʃɐm]
5145	погледнато	indefinite neuter singular past passive participle of…	[poˈɡlɛdnɐto]
5146	ходех	first-person singular imperfect indicative of хо́дя	[ˈxɔdɛx]
5147	анонимен	anonymous, unnamed, nameless, cryptonymous	[ɐnoˈnimɛn]
5148	разходя	to take for a walk, to walk	[rɐsˈxɔdʲɐ]
5149	животното	definite singular of живо́тно	/ʒiˈvɔtnoto/
5150	столовата	definite singular of столова́	[stoɫoˈvatɐ]
5151	погреба	to bury, to inter, to inhume, to entomb	[poɡrɛˈbɤ]
5152	лиценз	license, permit	[liˈt͡sɛns]
5153	пепелта	definite singular of пе́пел	/pɛpɛɫˈta/
5154	отравяне	verbal noun of отра́вям	[oˈtravʲɐnɛ]
5155	гравитация	gravity	[ɡrɐviˈtat͡sijɐ]
5156	мечтаеш	second-person singular present indicative of мечта́я	[mɛt͡ʃˈtaɛʃ]
5157	обрат	turn, turning point, reversal	[oˈbrat]
5158	безнадеждно	hopelessly	[bɛznɐˈdɛʒno]
5159	усмихвам	to smile	[oˈsmixvɐm]
5160	викна	to shout, to cry out, to call out	[ˈviknɐ]
5161	гърло	throat	[ˈɡɤrɫo]
5162	домати	indefinite plural of дома́т	[doˈmati]
5163	химикалка	pen, ballpoint pen	[ximiˈkaɫkɐ]
5164	арогантен	arrogant, overbearing, overweening, haughty, supercilious	[ɐroˈɡantɛn]
5165	даваха	third-person plural imperfect indicative of да́вам	[ˈdavɐxɐ]
5166	измина	to travel the distance mentioned, to cover	[izˈminɐ]
5167	пяна	foam, froth	[ˈpʲa̟nɐ]
5168	уличен	street, kerb	/ˈulit͡ʃɛn/
5169	музикален	musical	[moziˈkalɛn]
5170	паднали	indefinite plural past active aorist participle of па́дна	[ˈpadnɐli]
5171	платиха	third-person plural aorist indicative of платя́	[pɫɐˈtixɐ]
5172	влюбя	first-person singular present indicative of влю́бя се	[ˈvlʲu̟bʲɐ]
5173	дейности	indefinite plural of де́йност	[ˈdɛjnosti]
5174	донесоха	third-person plural aorist indicative of донеса́	[doˈnɛsoxɐ]
5175	мрачен	dark, gloomy, dim	[ˈmrat͡ʃɛn]
5176	наказва	third-person singular present indicative of нака́звам	[nɐˈkazvɐ]
5177	механик	mechanic	[mɛˈxanik]
5178	изпиеш	second-person singular present indicative of изпи́я	[isˈpiɛʃ]
5179	избраха	third-person plural aorist indicative of избера́	[izˈbraxɐ]
5180	разказ	account, report	[ˈraskɐs]
5181	градовете	town, city	[ɡrɐdoˈvɛtɛ]
5182	официален	official	[ofit͡siˈalɛn]
5183	наели	indefinite plural past active aorist participle of нае́ма	[nɐˈɛli]
5184	приготвям	to prepare	[priˈɡɔtvʲɐm]
5185	бикини	bikini	[biˈkini]
5186	загине	third-person singular present indicative of заги́на	[zɐˈɡinɛ]
5187	толкоз	alternative form of то́лкова; this much, that much, as…	[ˈtɔɫkos]
5188	бюджет	budget	[bʲo̟ˈdʒɛt]
5189	пикае	third-person singular present indicative of пика́я	[piˈkaɛ]
5190	веселие	fun, joy, happiness	[vɛˈsɛliɛ]
5191	заеби	fuck it, fuck this, fuck that	[zɐɛˈbi]
5192	оглед	examination, inspection	[ˈɔɡlɛt]
5193	по-хубав	indefinite masculine singular of ху́бав	[ˈpɔ-ˈxubɐf]
5194	нана	non-biological mother figure, who takes care of a child:…	[ˈnanɐ]
5195	бери	second-person singular imperative of бера́	[bɛˈri]
5196	пееше	second-person singular imperfect indicative of пе́я	[ˈpɛɛʃɛ]
5197	фактор	factor, agent	/ˈfaktor/
5198	занесеш	second-person singular present indicative of занеса́	[zɐnɛˈsɛʃ]
5199	причиняват	third-person plural present indicative of причиня́вам	[prit͡ʃiˈnʲa̟vɐt]
5200	магии	indefinite plural of маги́я	[mɐˈɡii]
5201	засече	third-person singular present indicative of засека́	[zɐsɛˈt͡ʃɛ]
5202	двубой	duel	[dvoˈbɔj]
5203	пряк	across, opposite to	[prʲa̟k]
5204	заложа	to pawn, to pledge, to give as collateral	[zɐˈɫɔʒɐ]
5205	скръбта	grief, sorrow, dolefulness, dolorousness, dolour	/skrɐbˈta/
5206	интересувате	second-person plural present indicative of интересу́вам	[intɛrɛˈsuvɐtɛ]
5207	ръководство	leadership, management, direction, governing	[rɐkoˈvɔtstvo]
5208	иск	claim, suit	[isk]
5209	млъкне	third-person singular present indicative of млъ́кна	[ˈmɫɤknɛ]
5210	войска	army	[vojˈska]
5211	сънува	third-person singular present indicative of съну́вам	[sɐˈnuvɐ]
5212	загубена	indefinite feminine singular past passive participle of…	[zɐˈɡubɛnɐ]
5213	кралице	vocative singular of крали́ца	/krɐˈlit͡sɛ/
5214	помогнало	indefinite neuter singular past active aorist participle of…	[poˈmɔɡnɐɫo]
5215	опра	to prop up, to rest, to set, to lean	[oˈprɤ]
5216	сърби	indefinite plural of съ́рбин	[ˈsɤrbi]
5217	никому	indirect object form of ни́кой	[ˈnikomo]
5218	мравки	indefinite plural of мра́вка	/ˈmravki/
5219	паднаха	third-person plural aorist indicative of па́дна	[ˈpadnɐxɐ]
5220	работещ	indefinite masculine singular present active participle of…	[rɐˈbɔtɛʃt]
5221	маймуните	definite plural of майму́на	/ˈmajmunitɛ/
5222	строят	third-person plural present indicative of строя́	[stroˈjɤ̟t]
5223	мастило	ink	[mɐˈstiɫo]
5224	маймуната	definite singular of майму́на	/ˈmajmunɐtɐ/
5225	шосе	road; highway	[ʃo̟ˈsɛ]
5226	красавецо	vocative singular of краса́вец	/krɐˈsavɛt͡so/
5227	мокър	wet, humid, moisty	[ˈmɔkɐr]
5228	отнеса	to take, to carry, to drive	[otnɛˈsɤ]
5229	вечеряш	second-person singular present indicative of вече́рям	[vɛˈt͡ʃɛrʲɐʃ]
5230	клане	massacre; slaughter; carnage	[kɫɐˈnɛ]
5231	среден	medium, central, middle	[ˈsrɛdɛn]
5232	продължаваше	second-person singular imperfect indicative of продължа́вам	[prodɐɫˈʒa̟vɐʃɛ]
5233	обет	vow, pledge	/ɔbɛt/
5234	термин	term	[ˈtɛrmin]
5235	ангелче	diminutive of а́нгел	[ˈaŋɡɛɫt͡ʃɛ]
5236	мерцедес	Mercedes-Benz	[ˈmɛrt͡sɛˌdɛs]
5237	учеше	second-person singular imperfect indicative of у́ча	[ˈut͡ʃɛʃɛ]
5238	довели	indefinite plural past active aorist participle of доведа́	[doˈvɛli]
5239	царица	queen	[t͡sɐˈrit͡sɐ]
5240	наранила	indefinite feminine singular past active aorist participle…	[nɐrɐˈniɫɐ]
5241	трофей	trophy	[troˈfɛj]
5242	граждански	civil, civic	[ˈɡraʒdɐnski]
5243	измислям	to figure out	[izˈmislʲɐm]
5244	купуваме	first-person plural present indicative of купу́вам	[koˈpuvɐmɛ]
5245	кабел	cable	[ˈkabɛɫ]
5246	ранените	definite plural past passive participle of раня́	[rɐˈnɛnitɛ]
5247	умове	mind, nous	/umoˈvɛ/
5248	гласуването	definite singular of гласу́ване	[ɡɫɐˈsuvɐnɛto]
5249	разбирането	definite singular of разби́ране	[rɐzˈbirɐnɛto]
5250	причинило	indefinite neuter singular past active aorist participle of…	[prit͡ʃiˈniɫo]
5251	надежден	promising, hopeful, auspicious	[nɐˈdɛʒdɛn]
5252	сандък	box; chest	[sɐnˈdɤk]
5253	нощите	night	[ˈnɔʃtitɛ]
5254	хладилник	refrigerator, fridge	[xɫɐˈdiɫnik]
5255	подобрява	third-person singular present indicative of подобря́вам	[podoˈbrʲa̟vɐ]
5256	пикап	pickup truck	[piˈkap]
5257	разрез	cut, slice, slit	[ˈrazrɛs]
5258	танцувате	second-person plural present indicative of танцу́вам	[tɐnˈt͡suvɐtɛ]
5259	кълбо	sphere, globe, ball, orb	[kɐɫˈbɔ]
5260	построена	indefinite feminine singular past passive participle of…	[postroˈɛnɐ]
5261	сфера	sphere, globe	/ˈsfɛrɐ/
5262	комедия	comedy; something funny	[koˈmɛdijɐ]
5263	слизайте	second-person plural imperative of сли́зам	[ˈslizɐjtɛ]
5264	обещанията	definite plural of обеща́ние	/obɛʃˈtanijɐtɐ/
5265	побеждава	third-person singular present indicative of побежда́вам	[pobɛʒˈdavɐ]
5266	финансов	financial, money	[fiˈnansof]
5267	демокрацията	definite singular of демокра́ция	/dɛmoˈkrat͡sijɐtɐ/
5268	преживяла	indefinite feminine singular past active aorist participle…	[prɛʒiˈvʲa̟ɫɐ]
5269	наум	mentally	[nɐˈum]
5270	правилен	right, correct	[ˈpravilɛn]
5271	оркестър	orchestra	[orˈkɛstɐr]
5272	мъртъвци	indefinite plural of мъртве́ц	/mɐrtɐvˈt͡si/
5273	индийски	Indian	[inˈdijski]
5274	създаваме	first-person plural present indicative of създа́вам	[sɐzˈdavɐmɛ]
5275	отричам	to deny, to reject, to repudiate, to renounce	[oˈtrit͡ʃɐm]
5276	наркомани	indefinite plural of наркома́н	/nɐrkoˈmani/
5277	точност	accuracy, exactness	/ˈtɔt͡ʃnost/
5278	нараним	first-person plural present indicative of нараня́	[nɐrɐˈnim]
5279	пътувал	indefinite masculine singular past active aorist participle…	[pɐˈtuvɐɫ]
5280	доброта	goodness, kindness, benevolence, good-heartedness	[dobroˈta]
5281	бухалка	bat, paddle	[boˈxaɫkɐ]
5282	жажда	thirst	[ˈʒa̟ʒdɐ]
5283	изтичане	verbal noun of изти́чам	[isˈtit͡ʃɐnɛ]
5284	легне	third-person singular present indicative of ле́гна	[ˈlɛɡnɛ]
5285	молив	pencil	[ˈmɔlif]
5286	перука	wig, peruke	[pɛˈrukɐ]
5287	симпатичен	sympathetic, amiable	/simpɐˈtit͡ʃɛn/
5288	изпих	first-person singular aorist indicative of изпи́я	[isˈpix]
5289	чувах	first-person singular imperfect indicative of чу́вам	[ˈt͡ʃu̟vɐx]
5290	балони	indefinite plural of бало́н	[bɐˈɫɔni]
5291	грозде	fruits of plants from genus Vitis	[ˈɡrɔzdɛ]
5292	чакайки	adverbial participle of ча́кам	[ˈt͡ʃa̟kɐjki]
5293	футболен	football	[ˈfudbolɛn]
5294	предпазлив	cautious, wary, circumspect, careful, guarded, prudent,…	[prɛtpɐˈzlif]
5295	следствие	inquiry, investigation	/ˈslɛdstviɛ/
5296	облечете	second-person plural present indicative of облека́	[oblɛˈt͡ʃɛtɛ]
5297	западен	western, west, westerly	[ˈzapɐdɛn]
5298	спасяваме	first-person plural present indicative of спася́вам	[spɐˈsʲa̟vɐmɛ]
5299	изслуша	third-person singular present indicative of изслу́шам	[isˈsɫuʃɐ]
5300	повярваме	first-person plural present indicative of повя́рвам	[poˈvʲa̟rvɐmɛ]
5301	ши	second-person singular aorist indicative of ши́я	[ʃi]
5302	повторим	possible to be done twice	[poftoˈrim]
5303	долен	lower	[ˈdɔlɛn]
5304	бургер	burger	[ˈburɡɛr]
5305	спряло	to stop, to come to a halt/stand/stop/standstill	[ˈsprʲa̟ɫo]
5306	посещавам	to visit; to call on	[posɛʃˈtavɐm]
5307	изникна	to sprout, to spring up, to emerge	[izˈniknɐ]
5308	господинът	definite subject singular of господи́н	/ɡospoˈdinɐt/
5309	хладно	coldly	[ˈxɫadno]
5310	изнася	third-person singular present indicative of изна́сям	[izˈnasʲɐ]
5311	подписах	first-person singular aorist indicative of подпи́ша	[potˈpisɐx]
5312	прощавайте	second-person plural imperative of проща́вам	[proʃˈtavɐjtɛ]
5313	десетина	about ten, some ten, roughly ten	[dɛsɛˈtinɐ]
5314	ръст	stature	[ˈrɤst]
5315	препоръка	recommendation, advice, suggestion	[prɛpoˈrɤkɐ]
5316	виза	visa	[ˈvizɐ]
5317	бабата	definite singular of ба́ба	[ˈbabɐtɐ]
5318	пчелите	definite plural of пчела́	/pt͡ʃɛˈlitɛ/
5319	вуйчо	maternal uncle, the brother of someone's mother	[ˈvujt͡ʃo̟]
5320	молих	first-person singular aorist indicative of мо́ля	[ˈmɔlix]
5321	адмирале	vocative singular of адмира́л	/ɐdmiˈralɛ/
5322	довело	indefinite neuter singular past active aorist participle of…	[doˈvɛɫo]
5323	кибрит	match	[kiˈbrit]
5324	ходене	walking; going	[ˈxɔdɛnɛ]
5325	съобщим	first-person plural present indicative of съобщя́	[sɐopʃˈtim]
5326	можахте	second-person plural aorist indicative of мо́га	[moˈʒa̟xtɛ]
5327	гвардия	guard	[ˈɡvardijɐ]
5328	активен	active, energetic	[ɐkˈtivɛn]
5329	оттатък	over there, beyond, across	[otˈtatɐk]
5330	могъщ	powerful, mighty	[moˈɡɤʃt]
5331	биеше	second-person singular imperfect indicative of би́я	[ˈbiɛʃɛ]
5332	мече	bear cub	[ˈmɛt͡ʃɛ]
5333	убедени	indefinite plural past passive participle of убедя́	[obɛˈdɛni]
5334	съществувам	to exist, to be, to subsist	[sɐʃtɛstˈvuvɐm]
5335	протест	protest, remonstrance, objection	[proˈtɛst]
5336	лъгала	indefinite feminine singular past active aorist participle…	[ˈɫɤɡɐɫɐ]
5337	наслада	delight, pleasure	[nɐˈsɫadɐ]
5338	възел	knot	[ˈvɤzɛɫ]
5339	пипер	pepper	[piˈpɛr]
5340	слънчев	sun; solar	[ˈsɫɤnt͡ʃɛf]
5341	руснак	male Russian	[roˈsnak]
5342	титан	Titan	[tiˈtan]
5343	безпокойство	anxiety, uneasiness, unrest, discomposure, disquiet,…	[bɛspoˈkɔjstvo]
5344	уволниш	second-person singular present indicative of уволня́	[ovoɫˈniʃ]
5345	дев	dev, demihuman, giant	[dɛf]
5346	почвам	to begin, to start, to commence	[ˈpɔt͡ʃvɐm]
5347	братство	brotherhood	[ˈbratstvo]
5348	батальон	battalion	/bɐtɐˈlʲɔn/
5349	клетвата	definite singular of кле́тва	/ˈklɛtvɐtɐ/
5350	наказана	indefinite feminine singular past passive participle of…	[nɐˈkazɐnɐ]
5351	наемеш	second-person singular present indicative of нае́ма	[nɐˈɛmɛʃ]
5352	мечо	sword	/ˈmɛt͡ʃo/
5353	неудачник	wretch	[nɛoˈdat͡ʃnik]
5354	понесеш	second-person singular present indicative of понеса́	[ponɛˈsɛʃ]
5355	убивайте	second-person plural imperative of уби́вам	[oˈbivɐjtɛ]
5356	императорът	definite subject singular of импера́тор	[impɛˈratorɐt]
5357	пеш	on foot	[pɛʃ]
5358	помогнахте	second-person plural aorist indicative of помо́гна	[poˈmɔɡnɐxtɛ]
5359	будя	to wake, to awaken	[ˈbudʲɐ]
5360	линк	link, hyperlink	[liŋk]
5361	настинка	common cold	[nɐˈstiŋkɐ]
5362	очаквай	second-person singular imperative of оча́квам	[oˈt͡ʃa̟kvɐj]
5363	спали	to sleep	[ˈspali]
5364	цигулка	violin	[t͡siˈɡuɫkɐ]
5365	прасето	definite singular of прасе́	/prɐˈsɛto/
5366	дадени	to give	[ˈdadɛni]
5367	международен	international	[mɛʒdonɐˈrɔdɛn]
5368	палци	indefinite plural of па́лец	/ˈpaɫt͡si/
5369	акулите	definite plural of аку́ла	/ɐˈkulitɛ/
5370	играли	indefinite plural past active aorist participle of игра́я	[iˈɡrali]
5371	изнеса	to take out, to carry out, to move out, to bring out, to…	[iznɛˈsɤ]
5372	концентрация	concentration, consolidation	[kont͡sɛnˈtrat͡sijɐ]
5373	безсмъртен	immortal	[bɛsˈsmɤrtɛn]
5374	едър	big, large, large-scale	[ˈɛdɐr]
5375	донесем	first-person plural present indicative of донеса́	[donɛˈsɛm]
5376	епидемия	epidemic	[ɛpiˈdɛmijɐ]
5377	шорти	shorts	[ˈʃɔrti]
5378	животински	animal, beasty	[ʒivoˈtinski]
5379	племенница	female equivalent of пле́менник: niece	[ˈplɛmɛnnit͡sɐ]
5380	ефективно	effectively; producing a strong effect	[ɛfɛkˈtivno]
5381	намерението	definite singular of намере́ние	/nɐmɛˈrɛniɛto/
5382	напишем	first-person plural present indicative of напи́ша	[nɐˈpiʃɛm]
5383	надзирател	warden, guard, taskmaster	[nɐdziˈratɛɫ]
5384	развалям	to destroy	[rɐzˈvalʲɐm]
5385	слушаше	second-person singular imperfect indicative of слу́шам	[ˈsɫuʃɐʃɛ]
5386	стръв	bait	[strɤf]
5387	гордо	proudly	[ˈɡɔrdo]
5388	суров	raw, uncooked	[soˈrɔf]
5389	недостиг	lack, shortage, insufficiency	[nɛˈdɔstik]
5390	отваряме	first-person plural present indicative of отва́рям	[otˈvarʲɐmɛ]
5391	речи	second-person singular imperative of река́	[rɛˈt͡ʃi]
5392	словото	definite singular of сло́во	/ˈsɫɔvoto/
5393	искало	indefinite neuter singular past active aorist participle of…	[ˈiskɐɫo]
5394	парченце	diminutive of парче́; little piece, bit	[pɐrˈt͡ʃɛnt͡sɛ]
5395	мечове	sword	/ˈmɛt͡ʃovɛ/
5396	преживява	third-person singular present indicative of преживя́вам	[prɛʒiˈvʲa̟vɐ]
5397	адът	hell, inferno, perdition	/ˈadɐt/
5398	забележа	to notice, to spot	[zɐbɛˈlɛʒɐ]
5399	преводач	male translator, interpreter	[prɛvoˈdat͡ʃ]
5400	отбрана	defense	[odˈbranɐ]
5401	чаровен	charming, attractive, mesmerizing, captivating	[t͡ʃɐˈrɔvɛn]
5402	докажат	third-person plural present indicative of дока́жа	[doˈkaʒɐt]
5403	стачка	strike	[ˈstat͡ʃkɐ]
5404	тръгвах	first-person singular imperfect indicative of тръ́гвам	[ˈtrɤɡvɐx]
5405	платформа	platform	[pɫɐtˈfɔrmɐ]
5406	пореден	consecutive, successive	[poˈrɛdɛn]
5407	помагал	indefinite masculine singular past active aorist participle…	[poˈmaɡɐɫ]
5408	полата	open exterior platform at the roof of buildings used for…	[poˈɫatɐ]
5409	бъбрек	kidney	[ˈbɤbrɛk]
5410	юта	jute	[ˈju̟tɐ]
5411	сено	hay	[sɛˈnɔ]
5412	криле	indefinite plural of крило́	/kriˈlɛ/
5413	поглежда	third-person singular present indicative of погле́ждам	[poˈɡlɛʒdɐ]
5414	триъгълник	triangle	[triˈɤɡɐɫnik]
5415	учене	verbal noun of у́ча, learning	[ˈut͡ʃɛnɛ]
5416	подробност	detail	[poˈdrɔbnost]
5417	въжетата	definite plural of въже́	/vɐˈʒɛtɐtɐ/
5418	корпус	corpus	[ˈkɔrpos]
5419	изгода	benefit, advantage, profit	[izˈɡɔdɐ]
5420	ненормален	anomalous, irregular	[nɛnorˈmalɛn]
5421	обречени	indefinite plural past passive participle of обрека́	[oˈbrɛt͡ʃɛni]
5422	изпея	to sing something completely	[isˈpɛjɐ]
5423	бягате	second-person plural present indicative of бя́гам	[ˈbʲa̟ɡɐtɛ]
5424	загинат	third-person plural present indicative of заги́на	[zɐˈɡinɐt]
5425	пламък	flame	[ˈpɫamɐk]
5426	суша	drought, dry spell	[ˈsuʃɐ]
5427	свещите	candle, taper	/ˈsvɛʃtitɛ/
5428	бая	much, a lot	[ˈbajɐ]
5429	построя	to build something completely, to construct, to erect	[postroˈjɤ̟]
5430	ро	rho	[rɔ]
5431	половинка	other half, significant other, romantic partner	[poɫoˈviŋkɐ]
5432	обучени	indefinite plural past passive participle of обу́ча	[oˈbut͡ʃɛni]
5433	путка	pussy, cunt, twat	[ˈputkɐ]
5434	почне	third-person singular present indicative of по́чна	[ˈpɔt͡ʃnɛ]
5435	събудим	first-person plural present indicative of събу́дя	[sɐˈbudim]
5436	изложбата	definite singular of изло́жба	/iˈzɫɔʒbɐtɐ/
5437	всекиго	accusative masculine singular of все́ки	[ˈfsɛkiɡo]
5438	старица	female equivalent of ста́рец: old woman	[stɐˈrit͡sɐ]
5439	млъквайте	second-person plural imperative of млъ́квам	[ˈmɫɤkvɐjtɛ]
5440	автомобила	definite object singular of автомоби́л	[ɐftomoˈbiɫɐ]
5441	летящи	indefinite plural present active participle of летя́	[lɛˈtʲa̟ʃti]
5442	предположа	to presume, to assume, to suppose	[prɛtpoˈɫɔʒɐ]
5443	осми	eighth	[ˈɔsmi]
5444	болниците	definite plural of бо́лница	[ˈbɔɫnit͡sitɛ]
5445	победите	definite plural of побе́да	[poˈbɛditɛ]
5446	гении	indefinite plural of ге́ний	/ˈɡɛnii/
5447	интелигентност	intelligence, brightness, cleverness	[intɛliˈɡɛntnost]
5448	недостатък	disadvantage	[nɛdoˈstatɐk]
5449	компютърен	computer	[komˈpʲu̟tɐrɛn]
5450	барон	baron	[bɐˈrɔn]
5451	здравата	healthy, robust, hale, well	[ˈzdravɐtɐ]
5452	завел	indefinite masculine singular past active aorist participle…	[zɐˈvɛɫ]
5453	чели	indefinite plural past active aorist participle of чета́	[ˈt͡ʃɛli]
