rank	word	english
968	գլուխ	on, on top of
969	բացատրել	to explain
970	այնպիսի	such, suchlike
971	հուսալ	to hope
972	երես	face
973	քառորդ	quarter, fourth, quadrant
974	բերանացի	by heart, by rote
975	ուղեկից	fellow traveller, companion
976	վաղուց	a long time ago, long ago
977	ժառանգել	to inherit
978	խարիսխ	anchor
979	շնորհավորել	to congratulate
980	փալաս	rag
981	ունեիք	I have
982	ընդհանուր	generally, in general
983	ապիկար	useless, inept, unskilful
984	տխմար	foolish, silly, fatuous
985	մոտեցում	act of approaching, moving towards
986	անհապաղ	instantly, immediately, promptly, right away
987	փոխանցել	to transfer, transmit, convey
988	բանկ	bank
989	գործնական	practical
