rank	word	english
1797	angegriffen	attacked
1798	geschichten	history
1799	wahnsinnig	incredibly, awfully
1800	ähnlich	similar, alike, resembling
1801	aufgeben	to give up on
1802	entführt	to abduct, kidnap, seize
1803	mistkerl	bastard; swine; nasty guy
1804	solchen	such
1805	ner	contraction of einer
1806	geschossen	to shoot; to fire
1807	lager	place where one sleeps, such as a bed or a spot in a barn,…
1808	besprechen	to discuss
1809	reihe	row
1810	polizisten	police officer; policeman
1811	vogel	a bird
1812	legt	to lie down
1813	strand	beach
1814	amerikaner	American
1815	schwarz	black, reflecting little or no light
1816	fern	far away from something
1817	fick	to fuck
1818	scherz	joke
1819	erzählte	to tell, to narrate, to recount
1820	wichser	wanker, jerk, tosser
1821	langweilig	boring, dull, tedious
1822	womit	with what, what…with
1823	geschäfte	shop, store
1824	my	mu
1825	kapiert	to understand intellectually; to get; to grasp
1826	nachher	in a short while
1827	verlangt	to ask for, demand
1828	schlägt	to beat; to hit; to knock; to strike; to punch; to hammer;…
1829	überzeugt	to convince
1830	irgendjemand	someone, somebody
1831	rot	red
1832	soldat	soldier
1833	vorbereitet	to prepare
1834	geschah	to occur; to happen
1835	reisen	journey, travel
1836	termin	date
1837	gang	motion, movement, progress, way, going
1838	stehlen	to steal
1839	rechte	right, privilege
1840	rache	revenge; vengeance
1841	bemerkt	to notice, to perceive
1842	stört	to disturb, to interfere, to bother
1843	radio	radio
1844	beruhige	to calm down, to quiet
1845	pferde	horse
1846	vertrag	contract, agreement
1847	arbeitest	to work
1848	dienst	to serve
1849	zählt	to count
1850	fragst	to ask
1851	wesen	creature, being
1852	bürgermeister	mayor
1853	fluss	river
1854	woran	on what, at what
1855	geblieben	to remain
1856	durcheinander	mess, chaos, tumult
1857	me	abbreviation of Mieteinnahmen
1858	nette	nice; friendly; likable
1859	test	test
1860	dadurch	through it, through that
1861	direktor	principal
1862	wichtiger	important, relevant, significant, weighty
1863	karriere	career
1864	akte	file
1865	erinnerung	memory; remembrance
1866	großmutter	grandmother
1867	erzähle	to tell, to narrate, to recount
1868	lösen	to loose; to loosen; to detach; to remove
1869	griff	to grab; to grasp; to grip
1870	verfolgen	to pursue, to follow, to hunt
1871	zweifel	doubt
1872	such	to search, to look for
1873	sprache	language
1874	nerven	to annoy, to irritate
1875	langer	long; lengthy
1876	ziehe	to pull; to drag
1877	entlassen	to release
1878	zweimal	twice
1879	abholen	to collect, pick up or fetch someone or something
1880	kollegen	colleague, coworker, workmate, fellow worker or member
1881	fass	barrel, keg, cask
1882	szene	scene; tableau
1883	scheinen	to shine; to gleam
1884	bösen	evil; malicious; wicked
1885	schaffe	to create, to call into being
1886	pflicht	duty
1887	wache	awake
1888	neulich	recently
1889	beeilen	to hurry, to hasten, to rush
1890	knie	knee
1891	lauter	in a sincere, honorable, correct manner; with integrity
1892	spannende	thrilling, exciting, gripping, enthralling, spellbinding
1893	unschuldig	innocent
1894	folgt	to follow
1895	schutz	protection
1896	weshalb	why
1897	geheiratet	to marry; to get married
1898	woanders	elsewhere, somewhere else
1899	wurdest	will, to be going to, forms the future tense
1900	kuss	kiss
1901	verhindern	to prevent, to inhibit, to keep from happening
1902	erklärung	explanation
1903	video	video
1904	rom	Rom, Romani
1905	klug	intelligent, prudent, wise, smart, clever
1906	kräfte	power, force, strength
1907	verlangen	desire, yearning, longing
1908	außerhalb	outside, beyond
1909	opa	grandpa
1910	selbstverständlich	naturally
1911	aufstehen	to get up
1912	hassen	to hate
1913	gebrauchen	to use
1914	geglaubt	to believe something
1915	milch	milk
1916	trink	to drink by mouth
1917	gefeuert	to fire
1918	erinnerungen	memory; remembrance
1919	müssten	to have to; must; to be obliged; to need
1920	suchst	to search, to look for
1921	fährst	to go at speed
1922	kochen	to cook, to prepare food
1923	schwach	weak, lacking in strength
1924	schreibt	to write, to write out
1925	schulden	debt
1926	hinein	in
1927	grenze	to border
1928	braut	bride; a woman taking part in a marriage
1929	gebraucht	to need, to be in need of, to require
1930	peinlich	woeful, hurtful
1931	klappt	to clap
1932	geheimnisse	secret
1933	aufmerksamkeit	attention, mindfulness, attentiveness
1934	form	shape
1935	umsonst	free of charge, gratis
1936	kennenzulernen	to get to know, become acquainted with; to befriend
1937	überlebt	to survive
1938	nirgendwo	nowhere
1939	meilen	ellipsis of Seemeile: nautical mile
1940	einfacher	easy
1941	blöde	stupid, dim-witted
1942	mond	moon
1943	ergibt	to yield, produce
1944	daten	data, plural of Datum
1945	merken	to notice, to sense, to be able to tell
1946	schande	disgrace, infamy, dishonour
1947	fuck	fuck!
1948	fühlte	to feel
1949	sieg	victory
1950	satt	not hungry, satiated, full, done
1951	blödsinn	rubbish, nonsense; bunkum, bunk
1952	pfund	a metric pound, 500 grams, half a kilogram
1953	handeln	to act; to take action
1954	enden	end, finish
1955	warm	warm; mildly hot
1956	raten	rate
1957	übersetzung	translation
1958	kunst	art
1959	kapitän	captain
1960	desto	the
1961	einsatz	something inserted, inset, inlay, compartment
1962	schweigen	to be silent; to keep quiet
1963	krankheit	sickness, illness
1964	toller	great, nice, wonderful
1965	schatten	shade, shadow
1966	wachen	wake, vigil
1967	tatsache	fact
1968	stock	stick
1969	hingehen	to go
1970	verboten	forbidden, prohibited, banned
1971	gäbe	to give
1972	anzug	to get dressed
1973	leichen	dead body, corpse, cadaver, carcass
1974	high	high
1975	beendet	to finish, to complete, to end
1976	freitag	Friday
1977	million	million
1978	verflucht	cursed
1979	dunkel	dark
1980	geb	to give
1981	enttäuscht	disappointed
1982	klopfen	to knock, to rap
1983	spuren	trace any small amount
1984	dreck	dirt
1985	seiten	side
1986	mühe	effort, difficulty
1987	gezogen	to pull; to drag
1988	kontrollieren	to check
1989	knochen	bone
1990	schick	to send, to dispatch
1991	getrennt	separately
1992	programm	program
1993	grab	grave
1994	ebenso	equally, as much
1995	trage	to carry, to bear
1996	nachbarn	neighbour
1997	bieten	to offer; to present
1998	bestes	good
1999	fuhr	to go at speed
2000	verlässt	to leave, to abandon; to depart, to forsake
2001	freundlich	friendly, benign
2002	dennoch	anyhow, however
2003	rauchen	to smoke, give off smoke
2004	dick	thick
2005	stuhl	a chair
2006	dreh	nomen vicis of drehen: a turn, spin, twist, a single…
2007	bester	good
2008	schicke	to send, to dispatch
2009	vergeben	to forgive
2010	ausgehen	to go out
2011	behandeln	to treat
2012	trotz	in spite of, despite
2013	gast	guest
2014	ändert	to change, to alter
2015	passierte	to happen
2016	toilette	toilet
2017	annehmen	to assume, to suppose
2018	herzlichen	warm, warmhearted, friendly, affectionate, cordial
2019	hexe	witch, sorceress
2020	erwachsen	to grow up, to grow
2021	pistole	pistol, gun
2022	saß	to sit; to perch
2023	dreht	to turn
2024	aussage	proposition
2025	liebte	to love, to have a strong affection for
2026	genießen	to enjoy; to relish; to savor
2027	eifersüchtig	jealous
2028	derjenige	he
2029	teuer	expensive, dear
2030	leo	base
2031	zähne	tooth
2032	beobachtet	to watch, to observe
2033	gentlemen	gentleman
2034	wählen	to choose, to select
2035	helft	to help; to assist; to aid
2036	fliegt	to fly; to travel by air
2037	theater	theater
2038	regen	to move
2039	feinde	enemy, fiend, foe
2040	erlauben	to allow; to permit
2041	zulassen	to allow
2042	schnappen	to snap
2043	komplett	complete, entire
2044	panik	panic
2045	flughafen	airport
2046	bewusst	conscious, aware
2047	deutschen	strong dative plural
2048	voraus	in front, ahead
2049	sterbe	to die
2050	solltet	should; to be obligated; ought; shall
2051	begleiten	to accompany
2052	einander	Reciprocal pronoun of all three plural persons: each other
2053	erlebt	to experience
2054	weiterhin	still
2055	stärker	strong
2056	fahrer	to go at speed
2057	konzentrieren	to concentrate, to focus
2058	streiten	to argue; to fight; to quarrel
2059	angeht	to concern, regard
2060	selben	self
2061	star	starling
2062	überzeugen	to convince
2063	alkohol	alcohol, ethanol
2064	übersetzt	inflated, excessive
2065	verrückte	crazy, mad
2066	begann	to begin; to commence; to be started
2067	angenommen	to assume, to suppose
2068	weitermachen	go on, keep going, continue to do something
2069	echter	authentic, genuine, true
2070	post	mail, post
2071	mitgenommen	to take with; to carry along
2072	botschaft	message
2073	ideen	idea
2074	fehlen	absence, dearth; absenteeism
2075	aufgeregt	excited
2076	selbstmord	suicide
2077	dumme	dumb, stupid
2078	zurückkommen	to return
2079	irgendein	some; any
2080	magie	magic
2081	schlage	to beat; to hit; to knock; to strike; to punch; to hammer;…
2082	handelt	to act; to take action
2083	treffe	to meet; to encounter
2084	untersuchen	to examine, investigate
2085	flucht	escape, flight
2086	verliert	to lose
2087	irgendeine	some; any
2088	gegenteil	opposite
2089	betrifft	to concern, to have to do with or affect a business of
2090	scharf	sharp; able to cut
2091	gehofft	to hope
2092	kennengelernt	to get to know, become acquainted with; to befriend
2093	schlimmste	bad, terrible, serious, dire, horrible, awful
2094	projekt	project
2095	trottel	idiot, fool, boob, etc
2096	immerhin	after all
2097	mehrere	multiple, several; more than one; a number of
2098	erwarte	to expect, to consider likely
2099	mochte	to like
2100	schwimmen	to swim
2101	zählen	to count
2102	innerhalb	within, inside
2103	matt	dull
2104	blind	blind
2105	schwestern	sister
2106	code	code
2107	schlau	clever in a way that enables one to achieve one's goals;…
2108	absicht	intention
2109	spielst	to play
2110	zuletzt	finally; lastly; in the end
2111	englisch	English
2112	ohr	ear
2113	verletzen	to hurt, to injure
2114	song	a song of modern popular music
2115	schüler	pupil, student, schoolboy
2116	schien	to shine; to gleam
2117	gewinnt	to win; to be victorious
2118	älter	old
2119	merkwürdig	strange, odd
2120	vermisse	to miss
2121	größe	size, height
2122	tritt	to step, to walk
2123	trauen	to trust
2124	präsidenten	president; chairman, chairperson, chair
2125	trick	trick
2126	roten	red
2127	überlegt	considerately, deliberately
2128	größten	big, large, large-scale
2129	sonntag	Sunday
2130	zwölf	twelve
2131	vorstellung	idea, image, representation
2132	schrieb	to write, to write out
2133	reinkommen	to come in
2134	killer	killer, murderer
2135	unterstützung	support, assistance, backing, also endorsement
2136	antun	to put on, to dress
2137	rechnung	bill, restaurant bill
2138	dieselbe	the same
2139	verändern	to alter, to change
2140	möglicherweise	possibly, potentially
2141	definitiv	definitive, conclusive, decisive
2142	locker	loosely
2143	ums	contraction of um + das
2144	abends	in the evening, at night, see Abend
2145	frisch	freshly
2146	kohle	coal
2147	fing	to catch
2148	hure	whore
2149	cousin	male cousin
2150	familien	family
2151	einsam	lonely, lone
2152	lebendig	living, alive, animate
2153	heiligen	strong dative plural
2154	knapp	narrowly, just, barely
2155	ebenfalls	also, likewise, as well
2156	überprüft	to check, to verify
2157	artikel	article
2158	gesetzt	to sit down
2159	jederzeit	anytime
2160	kompliziert	complicated, complex
2161	spüren	to sense, to detect, to perceive
2162	signal	signal
2163	stich	sting, prick, stitch, stab
2164	kino	cinema
2165	probieren	to try
2166	tode	death
2167	wundervoll	wonderful
2168	tanz	to dance
2169	geöffnet	to open
2170	kerle	fellow, guy, chap, bloke
2171	begraben	to bury
2172	prozent	percent
2173	stoppen	to stop
2174	hoheit	Highness
2175	riesen	giant
2176	rote	red
2177	zugang	access
2178	liest	to read
2179	vorn	in front
2180	wichtige	important, relevant, significant, weighty
2181	aufmachen	to open
2182	sexy	sexy
2183	erlaubnis	permission
2184	story	plot
2185	leichter	light
2186	halben	half, halfway
2187	filme	film
2188	priester	priest, presbyter
2189	herauszufinden	to find out
2190	packen	pack, bunch, bundle, stack
2191	dritte	third
2192	inzwischen	since then, by now, in the meantime
2193	presse	press
2194	sitze	to sit; to perch
2195	machten	to make, to produce, to create
2196	geklaut	to steal
2197	helden	hero
2198	geduld	patience
2199	bühne	a stage
2200	reparieren	to repair
2201	hä	Expresses that one has not understood a statement
2202	gerechtigkeit	justice
2203	fälle	fall, drop
2204	selten	seldom; rarely
2205	anrufe	a call
2206	unterschreiben	to sign
2207	drücken	pressure
2208	lügner	liar
2209	endet	to end
2210	medizin	medicine
2211	schreibe	to write, to write out
2212	verhaften	to stop moving and instead stick, or make or become bound
2213	prozess	lawsuit
2214	samstag	Saturday
2215	amen	amen
2216	motor	engine
2217	marie	money
2218	abhauen	to cut off
2219	chaos	chaos
2220	schönheit	beauty, beautifulness
2221	beinahe	almost; nearly
2222	lebst	to live, to be alive
2223	tolles	great, nice, wonderful
2224	anhalten	to stop
2225	fremden	foreign land
2226	hof	yard, court, courtyard
2227	akzeptieren	to accept, to approve, to take, to agree to
2228	norden	north
2229	ärzte	doctor, physician
2230	anziehen	to get dressed
2231	dingen	thing
2232	umgehen	to avoid, bypass, to go around
2233	bauch	abdomen, belly
2234	gesamte	total, whole, entire, overall, big
2235	hübsche	pretty, handsome
2236	ertragen	to bear, to stand, to endure, to take, to suffer, to…
2237	kiste	chest, box
2238	brennt	to burn; to light on fire
2239	teile	part, piece
2240	deckung	cover
2241	landen	country
2242	berg	a mountain, hill
2243	straßen	street; road
2244	aufgenommen	to pick up, lift up
2245	gerufen	to call out, to shout, to cry
2246	untersuchung	examination, investigation
2247	alarm	alert, alarm
2248	blieb	to remain
2249	vertraue	to trust, to place confidence in
2250	extra	specifically
2251	entspann	to relax
2252	beobachten	to watch, to observe
2253	eindruck	impression
2254	tschüs	alternative form of tschüss
2255	babys	baby
2256	wehtun	to hurt
2257	zog	to pull; to drag
2258	iss	to eat
2259	herrgott	God, the Lord
2260	echten	authentic, genuine, true
2261	springen	to spring; to leap; to bounce
2262	nackt	nude; not wearing any clothes
2263	existiert	to exist
2264	befreien	to free, to liberate
2265	gerät	to turn out; to succeed; to thrive
2266	montag	Monday
2267	gezwungen	to force; to compel; to make
2268	perfekte	perfect
2269	erzählst	to tell, to narrate, to recount
2270	bastard	bastard
2271	interessieren	to interest
2272	schlechten	bad, evil, wicked
2273	steigt	to ascend, to climb, to rise
2274	on	clipping of online
2275	gekriegt	to get
2276	fliehen	to flee; to escape
2277	trug	to carry, to bear
2278	freundschaft	friendship
2279	rate	to advise; to recommend
2280	papiere	paper
2281	abgeschlossen	separate, enclosed
2282	schnauze	snout; muzzle
2283	beruf	occupation, profession, trade, job, career
2284	gebiet	area, region
2285	jedoch	however, yet, nevertheless
2286	beten	to pray
2287	verbunden	related, connected, interconnected
2288	sprachen	to speak
2289	verräter	traitor
2290	wichtigste	important, relevant, significant, weighty
2291	prost	cheers
2292	brust	chest
2293	aufgehört	to stop; to quit; to cease
2294	kleider	dress, gown
2295	jacke	jacket
2296	bestellt	to order
2297	herkommen	to come over, come here
2298	wild	wild
2299	nenne	to name
2300	angesehen	to look at, to have a look at
2301	zuhören	to listen
2302	trennen	to separate, sever, part, disunite, uncouple, segregate,…
2303	schlafzimmer	bedroom, bedchamber
2304	vorschlag	suggestion, proposal
2305	meins	alternative form of meines
2306	gift	poison; toxin; venom
2307	ton	clay
2308	vermissen	to miss
2309	angekommen	to arrive
2310	beantworten	to answer
2311	deutlich	distinctly, clearly
2312	träumen	to dream
2313	verwirrt	confused
2314	akten	file
2315	riskieren	to risk
2316	b	B-flat
2317	erkannt	to recognize, perceive
2318	beerdigung	burial
2319	müll	rubbish, refuse, waste, junk, trash, garbage
2320	weisst	Switzerland and Liechtenstein standard spelling of weißt
2321	möge	to like
2322	stellte	to pose, to lodge
2323	mitte	middle
2324	erleben	to experience
2325	geburt	birth
2326	decke	any cloth or cushion used as a covering; a tablecloth,…
2327	wege	path, trail, track
2328	schritte	step, footstep
2329	gibts	alternative form of gibt's
2330	gemeldet	to report, to inform
2331	hilfst	to help; to assist; to aid
2332	mittagessen	lunch
2333	weint	to weep, cry
2334	vernichten	to destroy; to ruin; to wreck
2335	rock	skirt
2336	ellen	ulna
2337	türen	door
2338	gewehr	rifle, long gun
2339	arbeitete	to work
2340	spiegel	mirror
2341	hauen	to thrust, slash
2342	geraten	to advise; to recommend
2343	dritten	third
2344	ross	horse
2345	wetter	weather
2346	schwul	gay
2347	regel	to regulate
2348	befindet	to occupy a place; to be located; to be situated
2349	einheit	unit
2350	german	germane
2351	armer	poor
2352	gucken	to look, to direct one's gaze at something
2353	anstatt	instead of
2354	champagner	champagne
2355	gründe	ground, land
2356	strafe	punishment
2357	öfter	ofttimes, from time to time
2358	zelle	in a monastery or convent
2359	langen	long; lengthy
2360	altes	old
2361	ruiniert	to ruin
2362	jonathan	accusative of Jonathas
2363	kleidung	clothing; apparel
2364	gras	grass
2365	kenn	to know; to be acquainted with; to be familiar with
2366	agenten	agent
2367	herausgefunden	to find out
2368	rechten	right, right-hand
2369	brot	bread
2370	erfreut	to please; to make happy
2371	lügt	to tell a lie; to lie
2372	nehm	alternative form of nimm
2373	harte	hard
2374	staaten	country, state
2375	station	stop, stopover, station
2376	gaben	to give
2377	hinterher	behind
2378	verpassen	to miss
2379	geholt	to get, to fetch
2380	hemd	shirt
2381	trinke	to drink by mouth
2382	klären	to clarify, to clear up, to fill in unknown details, to…
2383	praktisch	virtually
2384	theorie	theory
2385	zunge	tongue
2386	notfall	emergency, distress
2387	besseren	good
2388	winter	winter
2389	versuchst	to try, to attempt
2390	dahinter	behind it/that
2391	schwere	heavy, weighty
2392	feuern	fire
2393	schießt	to shoot; to fire
2394	anführer	leader, head, chief, commander; person in charge of a group…
2395	schief	crookedly, at an angle
2396	blau	blue
2397	bestens	very well, perfectly
2398	wartest	to wait
2399	gehts	alternative spelling of geht's
2400	unrecht	injustice
2401	leck	leaky
2402	wonach	after what
2403	entwickelt	developed
2404	bedeutung	meaning, sense
2405	strom	a large river
2406	krebs	crustacean, crab, crayfish
2407	gemein	very; intensely
2408	wessen	who
2409	minister	minister
2410	quelle	spring
2411	zahl	to pay
2412	schiffe	ship
2413	schüsse	shot
2414	bricht	to break
2415	talent	talent
2416	spitze	cusp
2417	fernseher	a television set, a TV
2418	treiben	to drive; to propel; to force
2419	ausgezeichnet	excellently
2420	tatort	crime scene
2421	möglichkeiten	possibility, likelihood
2422	trinkt	to drink by mouth
2423	esse	to eat
2424	cop	cop
2425	details	detail
2426	täter	perpetrator, delinquent
2427	wahren	true, real
2428	dieb	thief
2429	offiziell	official
2430	dienen	to serve
2431	westen	the west
2432	entscheidungen	decision
2433	dauernd	to last, to continue, to persist
2434	geschmack	taste
2435	gegenseitig	mutually
2436	gewählt	to choose, to select
2437	charlotte	charlotte
2438	pech	pitch
2439	verteidigen	to defend
2440	schauspieler	actor
2441	personen	person, individual
2442	überlassen	to relinquish something and leave it to someone else
2443	publikum	audience, those who see, hear, read some work or performance
2444	trägst	to carry, to bear
2445	wechseln	to change, to exchange
2446	begegnet	meet, to encounter, to come across
2447	betrogen	to deceive
2448	besucht	to visit, to see
2449	vertrau	to trust, to place confidence in
2450	süßer	sweet
2451	loswerden	to get rid of
2452	melde	to report, to inform
2453	bestätigt	to confirm, to corroborate
2454	gas	gas
2455	sturm	A strong, blustery wind; gust; gale; squall
2456	setze	to sit down
2457	briefe	letter
2458	null	zero; nil; nought; love
2459	penny	penny
2460	schlafe	to sleep
2461	wirken	to function, to be effective, to work
2462	geführt	to lead
2463	starten	to start
2464	götter	god
2465	festhalten	to hold on
2466	geheim	secret, clandestine
2467	übergeben	to hand over
2468	abteilung	department
2469	papier	paper
2470	wetten	to bet
2471	gefolgt	to follow
2472	verschiedene	different
2473	gleichzeitig	at the same time, simultaneously
2474	genie	genius
2475	hungrig	hungry
2476	inspektor	inspector
2477	zwingen	to force; to compel; to make
2478	atmet	to breathe
2479	kuh	cow
2480	unterstützen	to support, to assist, to help, to aid
2481	geworfen	to throw
2482	verlor	to lose
2483	süden	south
2484	pater	father
2485	menschheit	humanity, mankind
2486	versteck	hiding place, stash
2487	tötete	to kill
2488	fähigkeiten	ability, capability
2489	beruhigt	to calm down, to quiet
2490	rechtzeitig	in time
2491	streng	strictly, very much
2492	sendung	delivery
2493	gelebt	to live, to be alive
2494	treppe	stairs
2495	richtiger	correct, accurate, right
2496	aufnehmen	to pick up, lift up
2497	wolf	wolf
2498	öffnet	to open
2499	dämon	demon
2500	wut	rage; fury; outrage
2501	schlange	snake
2502	medikamente	drug, medicine
2503	geschenkt	to give as a present, to gift
2504	nenn	to name
2505	gelegt	to lie down
2506	anfassen	to touch
2507	pizza	pizza
2508	schlechtes	bad, evil, wicked
2509	hütte	hut, cabin, shack, cottage
2510	mantel	coat, overcoat
2511	behauptet	to claim, maintain, assert
2512	kilometer	kilometer
2513	beeilung	hurry up!
2514	angeblich	allegedly, supposedly, reportedly, reputedly
2515	reiten	equestrianism, horseriding
2516	mittag	noon, midday, late morning, early afternoon
2517	gewarnt	to warn, to caution, to admonish
2518	wohne	to live, reside, dwell
2519	las	to read
2520	dunkelheit	darkness
2521	spazieren	to take a walk, to stroll, to walk leisurely
2522	angel	tackle, fishing rod, line, and rod
2523	hiermit	hereby
2524	schließt	to shut; to close; to shut down
2525	vieles	much, many things
2526	erfüllt	to fulfill / fulfil
2527	tausend	thousand
2528	sack	sack
2529	eindeutig	unambiguously
2530	unterhaltung	conversation
2531	gründen	ground, land
2532	km	abbreviation of Kaltmiete
2533	zugeben	to admit, confess
2534	mittel	agent, appliance
2535	explosion	explosion
2536	gefangenen	caught
2537	frische	fresh
2538	verdächtigen	to suspect
2539	neugierig	inquisitively, full of curiosity
2540	leitung	cable, line, wire
2541	kennenlernen	to get to know, become acquainted with; to befriend
2542	fliege	to fly; to travel by air
2543	lebte	to live, to be alive
2544	menschliche	human, manlike
2545	anderem	other, different
2546	auseinander	apart
2547	fressen	fodder, food
2548	beides	both
2549	ficken	to fuck
2550	stoff	stuff, matter, substance
2551	spüre	to sense, to detect, to perceive
2552	eilig	speedy, hasty
2553	stammt	to descend, to originate, to be derived
2554	vorgestellt	to introduce, to present
2555	welch	what
2556	wichtiges	important, relevant, significant, weighty
2557	no	abbreviation of Nordost
2558	gehörte	to belong to, be the property of
2559	glaubte	to believe something
2560	oberst	colonel
2561	schrank	cupboard
2562	fremde	foreign land
2563	gnade	grace, mercy, graciousness
2564	entspannen	to relax
2565	virus	virus
2566	schläfst	to sleep
2567	einladung	invitation
2568	krieger	warrior
2569	vernünftig	reasonable, sensible
2570	fein	fine
2571	greifen	to grab; to grasp; to grip
2572	schickte	to send, to dispatch
2573	per	by, by means of, through, via
2574	mitglied	member
2575	einziger	only, sole
2576	umzubringen	to kill, to murder, to do away with
2577	zurückkehren	to return
2578	feld	field
2579	erschaffen	to create; to produce; to make
2580	information	a piece of information; information, intelligence
2581	hergekommen	to come over, come here
2582	beweg	to motivate; to persuade; to prompt; to make; to induce; to…
2583	stärke	strength
2584	vermögen	to be able to; may
2585	verbracht	to spend, to pass
2586	gewisse	certain
2587	waschen	to wash
2588	staat	country, state
2589	geister	spirit
2590	behaupten	to claim, maintain, assert
2591	schrei	to shout; to yell; to cry; to scream; to howl
2592	würdet	will, to be going to, forms the future tense
2593	vögel	a bird
2594	warnen	to warn, to caution, to admonish
2595	chancen	chance
2596	treibt	to drive; to propel; to force
2597	nannte	to name
2598	vermute	to assume, suppose, presume, suspect, guess
2599	mitternacht	midnight
2600	freundinnen	plural of Freundin
2601	lecker	well, with pleasure
2602	klinik	clinic
2603	dicht	closely
2604	befinden	condition, state of health
2605	ließen	to allow; to permit; to let
2606	bürger	citizen, inhabitant, resident; legally recognized…
2607	verursacht	to cause, to induce
2608	hammer	contraction of haben + wir
2609	klang	sound, tone
2610	internet	internet
2611	aufregend	exciting, captivating
2612	grenzen	border
2613	politik	politics
2614	zurecht	only used in zurechtweisen etc
2615	besitz	ownership
2616	cops	cop
2617	eingesperrt	confined
2618	irren	to wander
2619	kommando	command
2620	schlug	to beat; to hit; to knock; to strike; to punch; to hammer;…
2621	krankenwagen	ambulance, ambulance car, ambulance van
2622	öffne	to open
2623	richten	to direct, to point
2624	erfunden	invented, contrived
2625	schnee	snow
2626	fühl	to feel
2627	behalte	to keep, to retain
2628	beschützt	to protect, to guard, to defend
2629	punkte	dot
2630	entfernen	removal
2631	abgehauen	to cut off
2632	geträumt	to dream
2633	dämonen	demon
2634	tränen	to water
2635	erfolgreich	successful
2636	volle	full; filled
2637	höher	high, tall
2638	happy	glad; satisfied; momentarily happy
2639	brille	glasses, spectacles
2640	musstest	to have to; must; to be obliged; to need
2641	heimat	home, home town, homeland, native land
2642	liebsten	willingly; gladly; with pleasure; usually expressed…
2643	leiter	ladder
2644	kauf	to buy, to purchase
2645	spinnst	to spin
2646	werk	work, achievement
2647	cent	cent, the smaller unit of the euro
2648	schlacht	battle
2649	beziehungen	relation, relationship, connection
2650	abgemacht	agreed
2651	schreie	shout, cry, scream
2652	bestätigen	to confirm, to corroborate
2653	erschreckt	to be frightened; to be startled
2654	offizier	commissioned officer
2655	that	Obsolete spelling of tun which was deprecated in 1902…
2656	affäre	a delicate, problematic or annoying affair, business that…
2657	empfangen	to receive
2658	zweck	purpose
2659	kämpfe	struggle, battle, campaign, fight
2660	ergeben	to yield, produce
2661	fange	to catch
2662	häuser	house, building
2663	verliere	to lose
2664	gedanke	a thought ’]
2665	tausende	thousand
2666	heutzutage	nowadays, these days
2667	gefühlt	Used to mark a proposition as being purely based on one's…
2668	schnitt	cut, the result of cutting
2669	lebend	to live, to be alive
2670	real	real
2671	holz	wood
2672	kaiser	emperor
2673	spielte	to play
2674	begonnen	to begin; to commence; to be started
2675	ziehst	to pull; to drag
2676	gelandet	to land
2677	scheidung	separation
2678	bart	beard
2679	beschlossen	decided, agreed
2680	klo	toilet, loo
2681	riechen	to smell; to sniff
2682	vergisst	to forget
2683	begeistert	enthusiastic, thrilled
2684	ei	whoa, hey
2685	durchs	contraction of durch + das
2686	geil	salacious; lustful; horny
2687	nieder	down
2688	erkläre	to explain, to make clear
2689	schreckliche	awful, terrible, horrible
2690	beeindruckt	to impress, to impose
2691	aufgegeben	to give up on
2692	aufgrund	due to, because of, as a result of, by reason of, on…
2693	momentan	at the moment
2694	solch	such
2695	meistens	mostly
2696	stress	stress
2697	sterne	a star; a small luminous dot that can be seen on the night…
2698	heilen	to heal
2699	soviel	as far as, so far as
2700	kannten	to know; to be acquainted with; to be familiar with
2701	stattdessen	instead, in lieu
2702	dinger	thing
2703	stimmung	mood
2704	bulle	bull
2705	aufgefallen	to stand out, to be noticeable
2706	kämpft	to fight, to struggle
2707	geräusch	noise, sound
2708	künstler	artist
2709	wachsen	to grow
2710	verurteilt	to convict, condemn, sentence
2711	himmels	sky
2712	urteil	judgment, verdict, sentence
2713	schweine	swine, pig
2714	nettes	nice; friendly; likable
2715	house	house music, house
2716	verlust	loss
2717	verließ	to leave, to abandon; to depart, to forsake
2718	wirf	to throw
2719	wenige	little, few
2720	schulter	shoulder
2721	lernt	to learn, to acquire knowledge
2722	beigebracht	to teach
2723	normale	ordinary, normal
2724	anbieten	to offer, to provide
2725	verwenden	to use, to employ, to apply
2726	gratuliere	to congratulate
2727	fluch	curse, malediction, bane
2728	übers	contraction of über + das, literally “over the, above the”
2729	grün	green
2730	unterricht	lesson, class, instruction, education
2731	dachtest	not to forget; to remember
2732	verarschen	to trick, to fool, to prank
2733	gewöhnt	to accustom, inure, make accustomed
2734	anklage	charge
2735	tollen	great, nice, wonderful
2736	lippen	lip
2737	fett	fat, grease
2738	lege	to lie down
2739	feigling	coward, chicken
2740	achten	to care about, to pay attention to
2741	erfährt	to find out, learn, to come to know
2742	gewohnt	to live, reside, dwell
2743	äußerst	utmostly, extremely
2744	einladen	to invite
2745	käse	cheese
2746	aufwachen	to awake, to wake up
2747	verfügung	disposal, disposition
2748	uniform	uniform
2749	zusehen	to watch
2750	gesundheit	health
2751	abenteuer	adventure
2752	hosen	trousers
2753	kurze	short, quick, brief
2754	scheck	check, cheque
2755	täglich	every day, quotidianly
2756	fresse	to eat; to feed on; to devour
2757	übernehme	to take over
2758	wiederholen	to repeat
2759	bestellen	to order
2760	freiwillig	voluntary
2761	universum	universe
2762	zeuge	to beget, father, procreate
2763	west	the west
2764	fähig	capable
2765	revier	grounds; hunting ground; chase
