rank	word	english	ipa
622	eto	look, see, behold	/ˈɛto/
623	druga	friend	/drûːɡa/
624	hajdemo	let's go	/xǎjdemo/
625	ostali	to stay, remain	/ǒstaːliː/
626	miru	peace	/ˈmirʊ/
627	napred	forward, forwards	/nâpreːd/
628	pitanju	question	/ˈpitɐɲʊ/
629	postoje	to retain a position	/ˈpostoje/
630	drugu	friend	/drûːɡu/
631	tražio	to seek, look for, search	/ˈtraʒɪo/
632	drugom	friend	/drûːɡom/
633	poslu	job	/ˈposlʊ/
634	boli	to stab	/ˈbolɪ/
635	čeka	to wait, await	/ˈtʃɛkɐ/
636	napraviti	to do, commit	/naˈpraʋiti/
637	krevet	bed	/krěʋet/
638	ostalo	the other	/ˈostɐlo/
639	nitko	no one, nobody	/nîtko/
640	čovjek	man, person	/t͡ʃǒʋjek/
641	lepa	nice, pretty	/ˈlɛpɐ/
642	nastavi	to continue	/ˈnastɐvɪ/
643	lud	crazy	/lûːd/
644	kim	whom	/kîm/
645	konačno	finally, at last	/kǒnat͡ʃno/
646	uzeti	to take	/ǔzeːti/
647	sveta	holy, saint	/ˈsvɛtɐ/
648	kraja	end, ending	/ˈkrɑjɐ/
649	obično	usually, commonly, ordinarily	/ǒbit͡ʃno/
650	znali	to know	/ˈznalɪ/
651	jutros	this morning	/jûtroːs/
652	jedva	barely, hardly, scarcely, only just	/jêdʋa/
653	smešno	ridiculously, funnily	/směːʃno/
654	poziv	call	/pǒːziʋ/
655	tih	quiet, silent	/tîx/
656	piše	to write	/ˈpiʃɛ/
657	poslao	to send	/ˈposlɐo/
658	brata	brother	/ˈbratɐ/
659	zanima	to interest	/ˈzanɪmɐ/
660	mjesto	instead of	/mjêsto/
661	živ	live, alive	/ʒîːʋ/
662	dali	masculine plural active past participle of dȁti	/ˈdalɪ/
663	očigledno	obviously	/ôt͡ʃiɡleːdno/
664	posebno	individually, separately	/pǒːsebno/
665	svakako	certainly, of course	/sʋâkaːko/
666	niti	nor	/nîti/
