rank	word	english
641	로	North Korea standard form of 노
642	밤새	contraction of 밤사이
643	오랜	longstanding; of long duration
644	최근	the latest, the most recent
645	왼쪽	left side
646	경우	conditions, circumstances
647	안해	wife
648	귀여운	cute; charming
649	채	not yet, still... not
650	전쟁	war
651	장난	mischief, fun, practical joke
652	쿠키	cookie
653	카라	collar
654	담배	tobacco
655	폴	Gyeongsang, Hamgyong, and Jeolla dialect form of 팔
656	맘대로	contraction of 마음대로: as one pleases/likes
657	장	sauce; marmalade; jam; compote; preserved vegetables;…
658	없었다	to have none; lacking; nonexistent
659	라	la
660	매번	all the time
661	보스	boss
662	어찌	How, in what way or for what purpose
663	오른쪽	right-hand; the right side
664	가방	bag; briefcase
665	개가	remarriage
666	먼	realis adnominal of 멀다
667	이따	alternative form of 이따가
668	열쇠	key
669	낼	Contraction of 내를 ”
670	든	to come in, go in, get in, enter
671	진	jeans, or jean fabric
672	깊은	to be deep
673	물건	item, article, thing, stuff
674	금지	prohibition, ban
675	또는	if not; alternatively
676	존나	alternative spelling of 좆나 ”
677	마을	village, hamlet, usually in rural surroundings
678	누나	older sister of a male
679	비슷한	to be similar
680	듯	as if; in a manner suggesting that
681	이동	movement
682	고작	at most; only
683	번역	translation
684	뿐	only, just; used with -을, the "verbal irrealis adnominal…
685	음식	food, including drink
686	약속	promise
687	무척	very, extremely, extraordinarily, exceedingly
688	선생	teacher
689	개인	an individual or individuals; a private person
690	놀라운	realis adnominal of 놀랍다
691	연락	contact, connection, liaison
692	도	province
693	화장실	bathroom; restroom; toilet
694	형님	honorific of 형
695	하긴	honestly, in fact, really, indeed
696	신	god, deity
697	보안	preservation of public security
698	대부분	the majority, the better part
699	대학	college, university
700	드릴	drill
701	좀더	a little more
702	예전	the old days, the old times, the past, long ago
703	질	quality
704	섹스	sex
705	앤	Gyeongsang form of 아니
706	바	thing; what
707	마음대로	as one pleases/likes
708	엄만	topic-marked form of 엄마
709	빨간	realis adnominal of 빨갛다
710	맥주	beer
711	나무	tree
712	만세	hurrah, hooray
713	자유	freedom, liberty
714	여행	travel
715	고	the late, deceased
716	신발	shoes, footwear, footgear
717	괜히	for nothing
718	서서	gradually, slowly, steadily
719	별거	alternative form of 별것
720	아빤	topic-marked form of 아빠
721	달리	differently, unlike
722	깜짝	while blinking one's eyes
723	침대	bed
724	거래	transaction; trade
