rank	word	english
763	skriver	to write, to type, to copy; to put letters and digits on a…
764	krig	war
765	egna	own; plural of egen
766	huvud	head
767	händerna	a hand
768	överallt	everywhere
769	smart	smart; clever
770	herrar	Mr., Mister, gentleman, sir
771	spring	to run
772	timme	an hour
773	fortsätter	to continue, to proceed
774	samtal	a conversation
775	ansikte	a face; front side of the head
776	beklagar	to regret, to be sorry
777	jävel	a son of a bitch, a bastard, a motherfucker
778	ställa	to place upright somewhere, to place in a standing position
779	allvar	seriousness, earnestness, serious business
780	kvällen	evening
781	svar	answer, response, reply
782	telefon	a phone, a telephone
783	slåss	to fistfight punch, to fight
784	rummet	a room
785	menade	to mean; to convey, or to want to convey
786	särskilt	particularly; in particular
787	doktorn	doctor; physician
788	läkare	doctor, physician
789	finnas	to find, to locate, to discover
790	landet	a country, a land
791	a	from
792	ljuger	to lie, to tell an untruth
793	ögonen	eye
794	barnet	a child
795	fixar	to fix, to organize, to solve
796	största	big, large; of large size
797	förr	before; in the past
798	nånting	alternative form of någonting
799	tv	TV
800	vinna	to win, to defeat, to beat
801	glömde	to forget
802	människa	a human, a human being
803	körde	to drive a vehicle
804	staden	a city, a town
805	herre	a man, a gentleman, a sir
806	satte	to sit; to move oneself into a sitting position
807	veckan	a week, a period of 7 days
808	lyssnar	to listen
809	sover	to sleep
810	fantastiskt	fantastic
811	chef	A boss, manager; person in charge, person who directly…
812	trots	in spite of, despite
813	kvinnan	a woman
814	omkring	around
815	åtminstone	at least
816	fängelse	a prison, a jail
817	flickan	a girl
818	förlorade	to lose
819	räddade	to save
820	köpte	to buy, to purchase
821	trevlig	nice and pleasant towards others, personable
822	värld	world
823	berättat	to tell
824	information	information
825	passar	passport
826	äntligen	at last, finally
827	stark	strong
828	fri	free
829	problemet	a problem, an issue
830	hund	a dog, a hound
831	nånstans	alternative form of någonstans
832	andas	to breathe
833	skaffa	to get, to acquire, to procure
834	förlora	to lose
835	behövs	to need
836	älska	to love
837	skickar	send
838	rätta	right, correct
839	allvarligt	seriously
840	röra	a mess, a disorder
841	uppfattat	affirmative! yessir!
842	kallas	to call, denote, refer to; to give as a name
843	kroppen	a body
844	kriget	war
845	max	max
846	peter	The letter "P" in the Swedish spelling alphabet
847	träffat	to hit a target
848	kläder	clothes, garments, items of clothing
849	släppa	to let go; release
850	fart	speed
851	advokat	a lawyer, an attorney
852	istället	instead
853	rakt	straight
854	frågan	a question
855	allting	everything
856	ned	down
857	hel	whole
858	skjuter	to shoot a weapon, to fire a weapon
859	skiten	to shit
860	gett	to give
861	sjukhuset	a hospital
862	skjut	to shoot a weapon, to fire a weapon
863	fred	peace
864	vita	white
865	litar	to trust
866	sälja	to sell
867	dan	contraction of dagen, definite singular of dag
868	gillade	to like
869	svart	black
870	bär	to carry; to lift and transport anywhere else
871	sättet	a manner
872	lycklig	happy, joyous, enjoying peace, comfort, etc.; contented
873	intressant	interesting
874	förutom	except
875	pratat	to talk, to speak
876	tjejer	a girl
877	naturligtvis	of course
878	kollar	to look, to watch
879	nyheter	news
880	personer	a person, people
881	tjejen	a girl
882	jösses	gee, geez, gosh, my goodness
883	sekunder	second
884	levande	to live, to be alive
885	arbetar	to work, to be employed to do
886	guds	a god
887	vinner	to win, to defeat, to beat
888	pågår	to proceed, to go on, to continue
889	försiktig	careful, cautious, gentle, prudent, etc
890	planet	a plane; flat surface
891	vattnet	water
892	stolt	proudly
893	fallet	a fall
894	tacka	to thank
895	mördare	a murderer
896	döden	things dying; death
897	meddelande	to communicate, to notify To give notice of
898	javisst	An emphatic agreeing or affirmative response; sure,…
899	beslut	decision, resolution
900	förtjänar	to deserve
901	öl	a beer
902	kontor	office; building or room
903	flesta	more and most
904	raring	dear; darling
905	anledning	reason; cause
906	mark	ground, or the area beneath it
907	bland	among
908	vänster	left
909	litet	small, little; of small size
