rank	word	english
2486	tribo	tribe
2487	straton	street
2488	timema	timid
2489	laŭvole	at will, as desired
2490	batalu	to fight
2491	haltigi	to halt, stop
2492	rimedoj	means, resources
2493	ĵetis	to throw, fling, lob, pitch
2494	edukado	education
2495	trupoj	troupe
2496	memoron	memory
2497	placo	public square, town square, plaza
2498	kovru	to cover
2499	cerbon	brain
2500	hazardo	accidence, chance
2501	taksion	taxi, taxicab
2502	batos	to beat, to strike, to hit
2503	mikrofono	microphone
2504	penis	to endeavour, to make an effort, to try
2505	ludos	to play
2506	pardono	pardon, forgiveness
2507	supozis	to suppose
2508	enloĝantoj	to reside in
2509	alvokis	to call, call upon; to summon; to hail; to invoke
2510	tason	cup, mug
2511	ŝteli	to steal
2512	venigi	to make come, cause to come
2513	koto	mud
2514	permesis	to let, permit, allow
2515	preparas	to prepare
2516	spiras	to breathe
2517	multa	much, a lot
2518	vestoj	clothing, clothes, outfit
2519	stelon	star
2520	pliaj	additional
2521	etaj	tiny, little, minuscule, slight
2522	minejo	mine
2523	ĉiaokaze	in any case
2524	purigu	to clean
2525	legos	to read
2526	porko	pig
2527	rekonos	to recognize/recognise
2528	shi	H-system spelling of ŝi
2529	hararo	hair
2530	ĝojan	glad
2531	adreson	address
2532	sentos	to feel, perceive
2533	tenis	to hold, to keep
2534	panjon	mummy, mommy
2535	pasos	to pass; to pass by
2536	oraj	golden
2537	pentri	to paint
2538	sentu	to feel, perceive
2539	klientoj	customer, client
2540	pruvo	proof
2541	ial	for some reason
2542	bonegaj	great, very good
2543	butiko	a shop
2544	stultas	to be foolish, stupid
2545	rememorigas	to recall to someone, bring to someone's mind
2546	nebulo	fog, mist
2547	televidon	television
2548	parolado	speech
2549	rompiĝis	to break
2550	anglan	English
2551	servi	to serve
2552	turniĝas	to turn, rotate
2553	filoj	son
2554	oron	gold
2555	ekvidis	to spot, notice, catch sight of, start to see
2556	vekis	to wake, to arouse
2557	arao	macaw
2558	malvarmo	cold
2559	arta	artificial, unnatural
2560	malaperi	to disappear
2561	monda	of or relating to the world
2562	cedu	to accommodate
2563	premo	pressure
2564	supera	superior
2565	servisto	servant
2566	videbla	visible
2567	ŝaltas	to switch
2568	kontrakto	agreement, contract
2569	operacio	operation, surgery
2570	fabriko	factory
2571	popoloj	people
2572	detruas	to destroy
2573	pensojn	thought
2574	kosmon	cosmos
2575	distrikto	district
2576	elirejo	exit, way out
2577	kunportos	to bring with one, bring along
2578	ies	someone's
2579	hispanion	accusative of Hispanio
2580	trompas	to deceive, to cheat
2581	lecionojn	lesson
2582	taskojn	task, assigned work
2583	konsideru	to consider
2584	rompas	to break
2585	pace	peacefully
2586	nomi	to name, to call
2587	surmetis	to put on
2588	ĉielon	sky
2589	ekvidos	to spot, notice, catch sight of, start to see
2590	rapideco	speed, velocity, rapidity, quickness, swiftness
2591	trafe	accurately, on target, to the point
2592	dentisto	dentist
2593	transdoni	to hand over
2594	duko	duke
2595	kuraĝe	courageously, bravely
2596	forveturas	to go away
2597	blondulo	a blond person
2598	kafejo	café
2599	okazu	to happen, to occur
2600	sinjoron	sir, mister
2601	riskas	to risk
2602	planoj	plan, design, scheme, diagram
2603	vizito	visit
2604	rimedojn	means, resources
2605	treege	extremely, enormously
2606	infanino	child
2607	ĝustas	to be right, correct, proper
2608	miloj	thousand, a group of one thousand of something
2609	subskribi	to sign
2610	subskribu	to sign
2611	pordego	door, gate
2612	surskriboj	inscription
2613	kilometroj	kilometre / kilometer
2614	antau	H-system spelling of antaŭ
2615	gravis	to be important, to matter
2616	ricevu	to receive, to get
2617	ovoj	egg
2618	rilatojn	relation, relationship
2619	sentojn	feeling, sensation
2620	dekstra	right
2621	restoracio	restaurant
2622	agado	action, activity, practice
2623	putinido	son of a bitch
2624	paĝon	page
2625	scenejo	stage
2626	estonto	to be
2627	kapoj	head
2628	malhela	dark
2629	ĉirkaŭas	to encircle
2630	naŭzas	to nauseate
2631	senco	sense, meaning
2632	surda	deaf, hard of hearing
2633	traktas	to negotiate
2634	devizo	motto
2635	nuna	present, current, of the present time
2636	duŝo	shower
2637	aprilo	April
2638	sekundon	second
2639	venus	to come
2640	modelo	model
2641	deziro	desire, wish, aspiration
2642	vestita	to clothe
2643	nomoj	name
2644	saltis	to jump, spring, leap
2645	rideto	smile
2646	arbon	tree
2647	temon	topic that something is about, subject, theme
2648	nomata	to name, to call
2649	paŝi	to step, to stride
2650	leĝoj	law
2651	monstroj	monster
2652	kuracistoj	doctor, physician
2653	certigas	to assure
2654	apro	wild boar
2655	stacio	station
2656	monumento	monument, memorial
2657	distanco	distance
2658	sensencaĵo	nonsense
2659	malofte	infrequently, rarely, seldom
2660	perfidis	to betray
2661	aĵon	a concrete thing or manifestation
2662	decidas	to decide
2663	ombron	shadow
2664	domojn	house
2665	koroj	heart
2666	maldika	thin
2667	kalkulas	to calculate, reckon
2668	eku	to begin, start
2669	objekto	a material thing, an object
2670	fratinoj	sister
2671	mortanta	to die, pass away
2672	branĉoj	branch
2673	travivi	to spend, experience
2674	maljunuloj	old person
2675	publika	public
2676	duelo	duel
2677	fiŝoj	fish
2678	nivelo	level
2679	telefonas	to telephone
2680	religio	religion
2681	opinion	opinion
2682	blankan	white
2683	ĉelo	cell
2684	trairi	to go through, traverse, pass from one side to the other
2685	akiri	to acquire; to get
2686	kondutu	to behave, act
2687	batalon	battle
2688	ŝlosilojn	key
2689	akompani	to accompany, go with
2690	rozkolora	rose, pink
2691	amuziĝu	to be amused or entertained; to have fun; to enjoy oneself
2692	liveri	to deliver, supply, furnish
2693	alproksimiĝu	to come closer, approach
2694	biciklon	bicycle, bike
2695	nedankinde	you're welcome, no problem
2696	edziniĝis	to get married as a woman; to become a wife
2697	flughaveno	airport
2698	akompanos	to accompany, go with
2699	renkontiĝi	to meet
2700	gvidu	to guide, to lead
2701	havante	to have
2702	tranĉilo	knife
2703	magia	magical
2704	balailo	broom
2705	dokumentoj	document
2706	sono	sound
2707	fuĝis	to flee
2708	buŝo	mouth
2709	regiono	region
2710	edziĝos	to get married as a man; to become a husband
2711	ĵurnalon	newspaper
2712	brakon	arm
2713	inteligenta	intelligent
2714	mallume	dark, darkly
2715	nenie	nowhere
2716	gloron	glory
2717	alvokos	to call, call upon; to summon; to hail; to invoke
2718	nigran	black
2719	okej	okay, OK
2720	kanto	song
2721	ĝentlemano	gentleman
2722	decidos	to decide
2723	ŝtonon	stone
2724	gvidos	to guide, to lead
2725	edziĝo	marriage
2726	pretaj	ready, set
2727	saluti	to greet
2728	decas	to be fitting
2729	simile	similarly
2730	pretigu	to prepare
2731	montaro	mountain range, mountain chain
2732	gastojn	guest
2733	perforte	by force
2734	pozicio	position
2735	ponto	bridge
2736	klason	class
2737	katolika	Catholic
2738	forgesi	to forget
2739	obei	to obey
2740	tagmanĝo	lunch, midday meal
2741	dentoj	tooth
2742	enorde	cool, OK
2743	fieras	to take pride, be proud
2744	rekta	direct, straight
2745	rimedo	means, resources
2746	strangan	strange, odd, peculiar
2747	ĝojo	joy
2748	voĉojn	voice
2749	kiso	kiss
2750	ĉampionon	champion
2751	situas	to be situated
2752	puraj	pure, clean
2753	ĝardenisto	gardener
2754	oficejon	office, place of work
2755	ĉia	every
2756	aliflanke	on the other hand
2757	botelon	bottle
2758	rekoni	to recognize/recognise
2759	okupiĝas	to be occupied
2760	sanktan	holy, sacred
2761	peto	behest, request
2762	rememori	to recall, recollect
2763	rezignis	to give up, renounce
2764	malfortaj	weak
2765	esprimi	to express, put, state
2766	najbarino	neighbour
2767	penas	to endeavour, to make an effort, to try
2768	trapasis	to pass through
2769	faligis	to knock off, knock down; to fell or cause to fall
2770	partoprenas	to take part, participate
2771	foriro	departure
2772	riski	to risk
2773	kelnero	waiter
2774	naskiĝtagon	birthday
2775	au	H-system spelling of aŭ
2776	kronon	crown
2777	ĉapelon	hat
2778	enhavas	to contain, to include
2779	nuboj	cloud
2780	celoj	goal, aim, purpose
2781	pruntis	to borrow
2782	persona	personal
2783	komunistoj	communist
2784	posttagmezon	time from noon until midnight, PM, afternoon
2785	kazo	case
2786	malsupreniru	to go down, descend, get off
2787	turon	tower
2788	gvidas	to guide, to lead
2789	vendu	to sell
2790	pinto	peak, summit
2791	nacioj	nation
2792	duone	halfway
2793	notu	to note
2794	boris	to bore
2795	ĉesigu	to stop, discontinue
2796	alarmo	alarm, alert
2797	norda	northern, north
2798	vundo	wound, injury
2799	aviadiloj	any kind of aircraft
2800	liberigis	to free, liberate, release
2801	naskiĝo	birth
2802	konduto	behavior, behaviour
2803	malaperas	to disappear
2804	fore	far away
2805	fremda	foreign, strange, alien
2806	fingron	finger
2807	ĉenon	chain
2808	forpelis	to expel
2809	templo	temple
2810	bildojn	picture, image
2811	vojaĝi	to travel
2812	fiŝon	fish
2813	sanon	health
2814	kisu	to kiss
2815	milionon	million
2816	misio	mission
2817	ataki	to attack
2818	elemento	element
2819	tenos	to hold, to keep
2820	ekzamenon	examination, test
2821	pentraĵoj	painting
2822	ovo	egg
2823	malvarmon	cold
2824	decidon	decision
2825	registru	to record
2826	multas	to be many, be numerous
2827	ĉiaj	every
2828	vigle	alertly
2829	aŭtomobilo	car
2830	fora	far, distant
2831	prepari	to prepare
2832	organizas	to organize
2833	multfoje	many times
2834	nacio	nation
2835	laboratorio	laboratory
2836	ripetu	to repeat
2837	katastrofo	catastrophe, disaster, calamity
2838	malkovri	To discover
2839	apude	nearby, close by
2840	kamerao	video camera, camcorder
2841	liberigos	to free, liberate, release
2842	eblis	to be possible
2843	bieno	estate
2844	muzikisto	musician
2845	averti	to warn
2846	bileto	ticket
2847	alumetoj	match
2848	resto	rest, remainder
2849	monteto	hill, heap
2850	puno	punishment
2851	gravaj	important
2852	numeron	number identifying one thing from another; serial number
2853	fali	to fall
2854	kaĉo	porridge, gruel, pap, mash
2855	nokoj	gnocchi, pasta-like dumplings
2856	esploroj	an exploration
2857	flanke	on the side
2858	prizorgas	to worry about
2859	malsukcesis	to fail, not succeed
2860	palacon	palace
2861	raporti	to report
2862	pa	pah
2863	varman	warm, hot
2864	justa	just, fair, righteous, equitable
2865	forveturis	to go away
2866	fremduloj	foreigner, outsider
2867	forĵetis	to throw away
2868	punon	punishment
2869	karcero	a dungeon
2870	veku	to wake, to arouse
2871	vidvino	widow
2872	desegni	to draw
2873	kuraci	to treat, to cure, to heal
2874	voki	to call
2875	ŝanĝas	to change
2876	ĉapitro	chapter
2877	militoj	war
2878	turojn	tower
2879	surmeti	to put on
2880	rara	rare
2881	kunporti	to bring with one, bring along
2882	bombo	bomb
2883	korpoj	body
2884	eksterordinare	extraordinarily
2885	aranĝi	to arrange
2886	pico	pizza
2887	listo	list
2888	belulino	beautiful woman; beauty
2889	konvenas	to suit, be convenient
2890	pago	payment
2891	kreski	to grow
2892	ridinde	laughably, ridiculously
2893	matenmanĝon	breakfast
2894	kopekojn	kopek
2895	fiuloj	evildoer, malefactor, reprobate
2896	malgrandan	small
2897	onidire	reportedly, rumoredly
2898	ŝajnigu	to pretend; to feign
2899	plenaj	full, complete
2900	gardas	to watch over, look after, keep, guard
2901	subtenas	to support, encourage
2902	ĵetos	to throw, fling, lob, pitch
2903	komponisto	composer, componist
2904	marmoton	marmot
2905	ĉampanon	champagne
2906	malhelpas	to hinder, to counteract
2907	novaĵon	something new, a novelty
2908	honeste	honestly
2909	dormo	sleep
2910	vestu	to clothe
2911	sekundo	second
2912	kristnaska	festive; of or pertaining to Christmas
2913	defendi	to defend
2914	germanan	German
2915	taksas	to appraise, value
2916	paŝas	to step, to stride
2917	anstataŭas	take the place of, be a substitute for, replace, supplant,…
2918	leterojn	letter
2919	fiera	proud
2920	armiloj	weapon
2921	gazeto	gazette, newspaper, magazine
2922	gefiloj	children, offspring
2923	klarigas	to explain
2924	tablon	table
2925	ago	act, action
2926	tombejo	graveyard, cemetery, churchyard
2927	ino	a female
2928	damnita	to condemn to hell, damn
2929	fortan	strong
2930	internacia	international
2931	skuu	to shake, to shake out of fear
2932	glacio	ice
2933	zorgis	to worry
2934	subskribos	to sign
2935	latina	Latin
2936	studentoj	student
2937	pensos	to think
2938	defendas	to defend
2939	knabineto	little girl
2940	rajtos	to have the right to, may
2941	kunuloj	companion, partner, buddy
2942	ekhavis	to get
2943	reago	reaction
2944	vundis	to wound, to injure
2945	teatron	a building where theatrical productions are performed,…
2946	kaptas	to catch, to capture
2947	feo	fairy
2948	arbojn	tree
2949	komunan	common, shared
2950	nesto	nest
2951	koloron	colour
2952	portugala	Portuguese
2953	metrojn	metre
2954	respubliko	republic
2955	fojoj	time, occasion
2956	malpermesita	to forbid
2957	travivas	to spend, experience
2958	muron	wall
2959	pasporton	passport
2960	brasiko	cabbage
2961	fluas	to flow, to run
2962	mendis	to order
2963	atakas	to attack
2964	esperis	to hope
2965	horizonto	horizon that appears to connect the Earth and sky
2966	kapabla	capable
2967	devigi	to compel, force
2968	fraĉjo	bro
2969	politika	political
2970	justeco	justice; righteousness
2971	ĉiufoje	every time
2972	doloris	to be hurting; to be sore
2973	ripozo	rest, repose
2974	aĉaj	awful, terrible, lousy, horrendous, rotten, horrid, wretched
2975	ĝangalo	jungle
2976	blankaj	white
2977	parte	partially
2978	dolorigas	to hurt
2979	pasio	passion
2980	artilerio	artillery
2981	stratoj	street
2982	kuko	cake
2983	senĉesa	ceaseless, incessant
2984	sekure	safely, securely
2985	longaj	long
2986	pafos	to shoot, to fire
2987	areo	area
2988	kliniko	clinic
2989	ŝiajn	her, hers
2990	malica	malicious
2991	usona	of the United States of America
2992	kompanio	company
2993	preferus	to prefer
2994	nudaj	naked, nude, bare
2995	restus	to remain, to stay
2996	najbaroj	neighbour
2997	fako	a compartment
2998	dolore	painfully
2999	malamikon	enemy, foe
3000	ebleco	capability
3001	promeson	promise
3002	demeti	to lay aside
3003	faŝismo	fascism
3004	malfeliĉa	unhappy
3005	vidpunkto	vantage point
3006	favora	favorable, favourable
3007	eniro	entrance
3008	hoj	hey, ahoy
3009	manĝante	to eat
3010	protektu	to protect
3011	ronda	round
3012	angoro	anguish, agony, angst, distress
3013	posttagmezo	time from noon until midnight, PM, afternoon
3014	reĝon	king
3015	soifas	to thirst, be thirsty
3016	ĉasi	to hunt
3017	sukero	sugar
3018	ktp	initialism of kaj tiel plu
3019	maksimume	at most
3020	kunportu	to bring with one, bring along
3021	altaj	high
3022	ondoj	wave
3023	laŭdire	allegedly
3024	beston	animal
3025	verkoj	work
3026	verde	greenly
3027	maljunulo	old person
3028	falĉilo	scythe
3029	datreveno	anniversary
3030	silente	silently
3031	supreniri	to go up, ascend, climb
3032	proponi	to propose
3033	elektita	to choose, elect
3034	destinon	destiny, fate
3035	defendo	defense, defence
3036	ĝiaj	its
3037	matenmanĝo	breakfast
3038	katino	female cat, she-cat
3039	kapablos	can; to be able; to be able to
3040	pomon	apple
3041	rigardon	gaze, look
3042	marĉo	marsh, swamp
3043	frakasis	to shatter, break to pieces
3044	butonon	button
3045	mortintaj	to die, pass away
3046	kuiras	to cook
3047	haltos	to stop; to halt; to stall
3048	profesoron	professor
3049	minimume	at least, at a minimum
3050	fekaĵo	turd, piece of feces; mass of feces, dungheap
3051	mordas	to bite
3052	lernanto	to learn; gain or acquire knowledge; study
3053	kuraĝaj	brave, courageous
3054	baptopatro	godfather
3055	lastajn	last
3056	konsideras	to consider
3057	stultaj	stupid
3058	ŝajnigi	to pretend; to feign
3059	kristanoj	a Christian
3060	rezultoj	result
3061	oka	eighth
3062	konvinki	to convince, persuade
3063	postmorgaŭ	on the day after tomorrow
3064	konstruis	to build
3065	proponis	to propose
3066	malsamaj	different
3067	mallaŭte	quietly
3068	iaj	some kind of
3069	monaton	month
3070	konstrui	to build
3071	teruro	terror
3072	alfronti	to face
3073	spertis	to experience
3074	ploros	to cry, to weep, to mourn
3075	servis	to serve
3076	pruvi	To demonstrate that something is true; to give proof for
3077	dubis	to doubt
3078	bunkro	bunker
3079	profito	profit
3080	manĝaĵoj	food
3081	kantos	to sing
3082	pado	unpaved path
3083	kondiĉo	stipulation, prerequisite
3084	reveno	return
3085	revojn	imagination of something one desires; vision, daydream
3086	ceteraj	remaining
3087	ruinoj	ruin
3088	dormanta	to sleep
3089	progreso	progress
3090	okazus	to happen, to occur
3091	duona	half of
3092	sociala	social
3093	duo	twosome, pair, couple
3094	starigi	to put something in a vertical resting position, to stand…
3095	provinco	province
3096	fermi	to close, to shut
3097	voli	to wish, to want
3098	frenezuloj	lunatic, madman
3099	publiko	public
3100	forportu	to take away, carry away
3101	fiaskis	to fail, flop
3102	kosma	cosmic
3103	atingas	to attain
3104	observas	to observe
3105	julio	July
3106	konscienco	conscience
3107	subskribo	signature
3108	kompleta	complete, absolute
3109	sonĝoj	dream
3110	tiuokaze	on that occasion, in that case
3111	pripensas	to think about, consider
3112	paca	peaceful
3113	moneron	coin
3114	severa	severe
3115	bastono	stick, staff
3116	stari	to be standing
3117	novaĵojn	something new, a novelty
3118	konstruas	to build
3119	kalkuli	to calculate, reckon
3120	invado	invasion
3121	eltrovi	to find out
3122	klarneton	clarinet
3123	ŝaltis	to switch
3124	aĉan	awful, terrible, lousy, horrendous, rotten, horrid, wretched
3125	kameraon	video camera, camcorder
3126	genio	genius
3127	flankon	side
3128	fenestrojn	window
3129	rano	frog
3130	policisto	a police officer, policeman or policewoman, constable
3131	minaco	threat
3132	pentras	to paint
3133	timigis	to frighten, intimidate
3134	saltu	to jump, spring, leap
3135	demetos	to lay aside
3136	mortigita	to kill
3137	ripeti	to repeat
3138	gvidis	to guide, to lead
3139	dediĉita	to dedicate
3140	aviadilon	any kind of aircraft
3141	atakos	to attack
3142	gvardio	guard
3143	revuo	magazine
3144	sinmortigo	suicide
3145	tuŝas	to touch
3146	multo	a sizeable quantity or number
3147	foto	photo
3148	inventis	to invent
3149	plurfoje	many-time; several times
3150	ĝenu	to bother, trouble
3151	emon	tendency, inclination
3152	reĝimo	regime
3153	pentraĵon	painting
3154	falsa	fake, counterfeit, false
3155	forpasis	to pass away, disappear
3156	viktimo	sacrifice
3157	deklaras	to declare, state
3158	aliokaze	otherwise
3159	pordisto	doorman, hall porter
3160	parolante	to speak, talk
3161	sekcio	section
3162	murdita	to murder
3163	pastroj	priest, pastor
3164	bruligu	to burn
3165	gvidi	to guide, to lead
3166	caron	tsar, czar
3167	liroj	lyre
3168	sekso	gender
3169	no	The name of the Latin script letter N/n
3170	turniĝu	to turn, rotate
3171	karuloj	darling
3172	tankoj	tank
3173	ĉeesti	to be present
3174	divenis	to guess
3175	revenigi	to make come back; to bring back
3176	ostojn	bone
3177	botojn	boot
3178	promesu	to promise
3179	pagu	to pay with
3180	ekamis	to begin to love, fall in love with
3181	divorco	divorce
3182	paŭzon	pause, intermission, recess
3183	ordon	order
3184	valora	valuable
3185	manĝo	meal
3186	gustumu	to taste
3187	mensogis	to lie
3188	flaras	to smell
3189	barelon	keg
3190	ŝercis	to joke, jest
3191	frua	early
3192	krimo	crime
3193	kondutas	to behave, act
3194	eliro	exit
3195	kulturo	culture
3196	okupiĝu	to be occupied
3197	figuro	figure
3198	sidos	to sit
3199	ĉies	belonging to everyone, everyone's
3200	surfaco	surface
3201	urbeto	town; small city
3202	drinki	to drink alcoholic beverages for pleasure, especially in…
3203	tricent	three hundred
3204	forĵetu	to throw away
3205	bataloj	battle
3206	perfidulo	traitor
3207	kuraciston	doctor, physician
3208	fojfoje	sometimes, occasionally, now and then
3209	kutimas	to be accustomed to, be used to; to be in the habit of
3210	planojn	plan, design, scheme, diagram
3211	daŭris	to endure
3212	sidiĝas	to sit down
3213	gluo	glue, adhesive
3214	kaŝita	to hide, to conceal
3215	envias	to envy
3216	prezentis	to perform, to play, to reenact, to depict, to render
3217	kaĉon	porridge, gruel, pap, mash
3218	lernantoj	to learn; gain or acquire knowledge; study
3219	lunde	on Monday
3220	satano	devil
3221	kompato	compassion, pity
3222	ĉiutagan	daily
3223	frazon	expression, phrase, sentence, statement
3224	racio	reason
3225	orelo	ear
3226	geedziĝos	to become husband and wife; to get married as a man and a…
3227	serpento	serpent, snake
3228	mamojn	breast
3229	aldonu	to add; to give, put, or say something in addition to what…
3230	ĉokolado	chocolate
3231	edziniĝi	to get married as a woman; to become a wife
3232	kelka	some; a few; a bit
3233	barilon	bar, barrier, fence
3234	rezignu	to give up, renounce
3235	kristana	Christian
3236	fluganta	to fly
3237	artistoj	artist
3238	kunsido	an event of sitting together to discuss something; a…
3239	pistolo	pistol; handgun
3240	mordi	to bite
3241	sonon	sound
3242	renkontiĝu	to meet
3243	ŝarĝon	load, burden
3244	medalon	medal
3245	moderna	modern
3246	nubo	cloud
3247	konfidis	to trust, confide
3248	majuskla	uppercase, capital
3249	aŭskultos	to listen
3250	trian	third
3251	lecionoj	lesson
3252	dimanĉon	Sunday
3253	movi	to move
3254	bonon	goodness
3255	delikata	delicate, fine
3256	indiĝenoj	native
3257	ŝtelo	theft
3258	konstruos	to build
3259	marŝas	to march
3260	konservas	to conserve, keep
3261	kanajloj	scoundrel, rogue
3262	bildon	picture, image
3263	plantis	to plant
3264	tuton	entirety
3265	nuraj	only
3266	flosas	to float
3267	bazaro	bazaar
3268	revoj	imagination of something one desires; vision, daydream
3269	gvidanton	to guide, to lead
3270	iajn	some kind of
3271	filinojn	daughter
3272	translokiĝis	to move, change residence
3273	muelejo	mill
3274	dancis	to dance
3275	oho	oho, aha
3276	reĝlando	kingdom
3277	signalojn	signal used in communication
3278	vizitas	to visit
3279	kolorojn	colour
3280	mallongan	short
3281	hundaĉo	mutt; cur
3282	nekonata	unknown
3283	krion	cry, shout
3284	pantalonoj	trousers, pants
3285	flamo	flame
3286	vendos	to sell
3287	kontraŭe	contrary, contrarily
3288	fumi	to smoke
3289	specifa	specific
3290	suferi	to endure, to bear, to put up with, to suffer, to sustain
3291	aroganta	to arrogate, to presume
3292	penu	to endeavour, to make an effort, to try
3293	propraĵo	property
3294	adiaŭi	to say goodbye, to bid farewell, take one's leave
3295	karaktero	character, personality, nature
3296	metroj	metre
3297	telerojn	plate
3298	ĉefaj	chief, main, principal
3299	erarojn	error, mistake
3300	putinoj	whore
3301	solan	lone, alone, only, sole
3302	enirejo	entrance
3303	kruco	cross
3304	spiro	breath
3305	enmeti	to put in, insert
3306	necese	necessarily
3307	festivalo	festival
3308	drinkis	to drink alcoholic beverages for pleasure, especially in…
3309	mararmeo	navy
3310	skatolon	box, container
3311	ĵurnalistoj	journalist
3312	nombro	number, amount
3313	stas	abbreviation of estas
3314	prezentu	to perform, to play, to reenact, to depict, to render
3315	sekretan	secret; being or kept hidden
3316	gaja	gay, merry, glad
3317	mistera	mysterious
3318	agento	agent
3319	bezonata	needed
3320	agrablan	agreeable, pleasant, congenial
3321	loĝos	to live; reside, dwell
3322	benata	to bless
3323	arton	art
3324	sonis	to sound
3325	venĝo	revenge, vengeance
3326	avertu	to warn
3327	ludilo	toy
3328	toleri	to tolerate
3329	forigis	to remove, get rid of
3330	persekutas	to chase, pursue
3331	fantazio	fantasy
3332	samopinias	to agree
3333	rifuzis	to refuse
3334	neniujn	no
3335	kuracilon	medicine
3336	azeno	donkey; ass
3337	fingro	finger
3338	merkato	market
3339	carino	tsarina
3340	ŝipoj	ship
3341	kreado	creation
3342	amindan	worthy of love, lovable; kind, dear, sweet
3343	flugon	flight
3344	pirato	pirate
3345	apartan	separate
3346	forlasita	to abandon, to desert, to forsake
3347	ŝirmu	to protect, shield
3348	katoj	cat
3349	uzante	to use
3350	permesilon	license
3351	kristano	a Christian
3352	rusan	Russian
3353	forflugas	to fly away
3354	antaŭaj	front, anterior
3355	lumas	to shine
3356	ekpensis	to start to think
3357	ĉapelo	hat
3358	intenco	intention
3359	peceton	little piece, bit, morsel
3360	montriĝis	to show oneself/itself, turn out to be
3361	bano	bath
3362	fiasko	fiasco, failure
3363	deklaris	to declare, state
3364	ĝuis	to enjoy
3365	proksimaj	near, close
3366	hamako	hammock
3367	simplan	simple
3368	tagiĝo	daybreak, dawn
3369	paro	pair
3370	tiras	to drag, draw, pull
3371	bluan	blue
3372	amason	mass
3373	kovras	to cover
3374	bluaj	blue
3375	paŝojn	step
3376	sako	sack, bag
3377	brakojn	arm
3378	lignon	wood
3379	koncerne	concerning
3380	ekrano	screen
3381	kastelon	castle
3382	nutri	to feed, to nourish
3383	fina	final
3384	manieron	manner, way
3385	benzinejo	gas station/petrol station, filling station
3386	signalon	signal used in communication
3387	majstroj	master
3388	starigas	to put something in a vertical resting position, to stand…
3389	kompare	compared
3390	lingvoj	language
3391	proksimiĝu	to approach
3392	pecojn	piece
3393	fidinda	trustworthy, reliable
3394	galaksio	galaxy
3395	valizon	suitcase, valise
3396	okazoj	occasion
3397	promenos	to go for a walk; to stroll; to walk around
3398	servon	service
3399	kruela	cruel
3400	flava	yellow
3401	aranĝis	to arrange
3402	pasu	to pass; to pass by
3403	sorton	fate, destiny
3404	oferi	to offer up, sacrifice
3405	pruvas	To demonstrate that something is true; to give proof for
3406	leviĝas	to rise, get up
3407	aĉ	Used to express dismay at a bad or unfortunate situation.…
3408	naski	to give birth to, to bear
3409	dirante	to say, tell
3410	ebria	drunk, intoxicated
3411	komuniki	to communicate
3412	movas	to move
3413	musoj	mouse
3414	savas	to save, rescue
3415	kajo	platform
3416	sekundojn	second
3417	malliberulo	prisoner, detainee, captive, inmate
3418	civilizacio	dated form of civilizo
3419	specimenojn	sample, specimen
3420	vivan	alive
3421	malgaja	sad, dreary
3422	blonda	blond
3423	ambasadoro	ambassador
3424	mezo	middle
3425	meritis	to deserve, merit
3426	malhelpu	to hinder, to counteract
3427	solvon	solution
3428	malvero	untruth, lie
3429	gento	race, people
3430	nordo	north
3431	trezoron	treasure
3432	ĉiopova	almighty, all-powerful
3433	obeu	to obey
3434	sopiris	to long for, yearn for
3435	marmoto	marmot
3436	fortojn	strength, force
3437	saltos	to jump, spring, leap
3438	piedon	foot
3439	atento	attention
3440	inĝenierarton	engineering
3441	facilas	to be easy
3442	skribilon	writing implement
3443	forestos	to be absent
3444	meblojn	item of furniture
3445	serĉanta	to search, seek, look for
3446	nomita	to name, to call
3447	koran	cardiac
3448	ĉemizon	shirt
3449	longajn	long
3450	realaj	practical
3451	ĝeni	to bother, trouble
3452	zorgo	care
3453	nomos	to name, to call
3454	profesio	profession
3455	perfido	betrayal
3456	ŝranko	cupboard
3457	koridoro	passage, corridor, hallway
3458	komuna	common, shared
3459	biblioteko	library
3460	proletara	proletarian
3461	batalantoj	to fight
3462	sorĉistinoj	witch, sorceress
3463	gazetoj	gazette, newspaper, magazine
3464	leĝon	law
3465	luis	to rent
3466	senfina	endless, limitless
3467	bastonon	stick, staff
3468	memorigas	to remind
3469	eventoj	event
3470	raporto	report
3471	sociaj	social, societal
3472	boneco	goodness
3473	filinon	daughter
3474	ruza	ruse; cunning, sly
3475	para	even
3476	adoras	to worship
3477	kameraisto	cameraman, camerawoman
3478	vido	vision, sight
3479	lokojn	place; location; spot
3480	plenluno	full moon
3481	kvarono	quarter, fourth
3482	samajn	same; equal
3483	gravajn	important
3484	malkovros	To discover
3485	to	The name of the Latin script letter T/t
3486	ambulancon	ambulance
3487	estontecon	future
3488	junio	June
3489	pafoj	shot
3490	originala	original
3491	tradukis	to translate
3492	spektas	to watch, spectate
3493	bruo	noise
3494	ŝuldon	debt
3495	preparos	to prepare
3496	kontinento	continent
3497	malbonajn	bad
3498	kredo	belief
3499	priparolu	to talk about, discuss
3500	frapas	to hit, strike, smack, knock
3501	socia	social, societal
3502	ŝanĝo	transformation, change, about-face, conversion
3503	sklaveco	slavery
3504	hontu	to be ashamed
3505	dankema	thankful
3506	manĝejo	dining room
3507	konsilas	to advise
3508	rilate	with respect
3509	kolekti	to gather, collect
3510	okazaĵo	event, occasion, occurrence, opportunity
