rank	word	english
957	jeunes	young
958	coucher	to lay, to lay down
959	cuisine	kitchen
960	monte	to go up, to climb
961	signifie	to signify, mean
962	entrez	to enter
963	relation	relationship
964	centre	centre, center
965	dame	lady
966	chacun	each, each one
967	chanson	song
968	foutre	to do, to fuck around with, to dick around, to fritter, to…
969	voler	to fly through the air
970	blanc	white color
971	certain	certain: a determined but unspecified amount of; some
972	don	gift, talent, knack
973	âme	soul
974	manière	somewhat, kinda, sorta, a bit, a little
975	flic	police officer; copper; pig; rozzer
976	décision	decision
977	mange	to eat
978	vit	to see
979	compagnie	company
980	déjeuner	to lunch, to eat lunch, to have lunch
981	différent	different
982	tire	to draw, drag, pull
983	ordres	order
984	clé	key
985	vaisseau	ship, vessel
986	secondes	second
987	enfer	Hell
988	sortez	to exit, go out, come out
989	vendre	to sell
990	faisais	to do
991	responsable	responsible
992	mecs	guy, fellow, bloke, chap, dude, boyfriend
993	nulle	of poor quality, lousy, rubbish
994	signe	to sign
995	lieutenant	deputy, right-hand man, second-in-command
996	aille	to go
997	acheté	to purchase; buy
998	étrange	strange
999	diable	the hell, on earth, intensifies interrogatives
1000	viennent	to come
1001	monter	to go up, to climb
1002	là-dedans	inside there
1003	capable	able, capable
1004	emmener	to take off, take away or out
1005	écrire	to write
1006	honte	shame
1007	bouche	mouth
1008	préfère	to prefer
1009	coupable	guilty
1010	rire	to laugh
1011	payé	to pay
1012	soin	care
1013	milieu	middle; center
1014	appartement	apartment, flat
1015	prochain	upcoming
1016	cerveau	brain
1017	paris	wager, bet
1018	m	abbreviation of merde
1019	blague	pouch, especially for tobacco
1020	choisi	to choose
1021	époque	vintage
1022	aurez	to have; to own; to possess; to get
1023	voie	to see
1024	réunion	meeting
1025	connu	to know, to be familiar with
1026	allée	feminine singular of allé
1027	intérêt	interest
1028	cheval	horse
1029	combat	to fight, to combat
1030	silence	silence
1031	coups	sound of the action
1032	existe	to exist
1033	ia	initialism of intelligence artificielle; AI
1034	retourne	to turn over; to turn upside-down
1035	tel	like, as
1036	trou	hole
1037	public	of the people as a whole
1038	oeil	nonstandard spelling of œil
1039	pleine	full, full up
1040	cacher	to hide
1041	amoureux	love
1042	drogue	drug
1043	commandant	commander
1044	garçons	boy
1045	faisons	to do
1046	n	abbreviation of nord
1047	tient	to have; to hold
1048	prise	taken
1049	gouvernement	government
1050	dirai	to say, to tell
1051	client	customer
1052	adresse	address
1053	journal	That is relative to each day; journal
1054	contact	contact; contact
1055	dingue	mad, crazy, nuts
1056	sent	to smell
1057	récupérer	to get back, to recover, to recuperate
1058	base	base, basis
1059	preuves	evidence, proof
1060	présente	present
1061	peau	skin of a person or animal
1062	servir	to serve
1063	peuple	people
1064	exemple	example
1065	fiche	record
1066	promets	to promise
1067	lequel	which, that, whom
1068	blessé	to wound, to injure
1069	c	Informal spelling of c'est
1070	société	society
1071	tort	fault
1072	sept	seven
1073	pourriez	can, to be able to
1074	savent	to know
1075	ouvert	to open
1076	héros	hero
1077	menti	to lie
1078	mer	sea
1079	contente	content, satisfied, pleased
1080	quitté	to leave, to quit
1081	jeter	to throw
1082	sauvé	to save, rescue; to protect
1083	bière	beer
1084	assis	to sit down, to seat, make sit
1085	robe	dress, frock
1086	devient	to become
