rank	word	english	ipa
545	jäi	to stay, to remain	/jˈæi̯/
546	püha	holy, sacred	/ˈpyhɑ/
547	luba	permission	/ˈlub̥ɑ/
548	pere	family	/ˈpere/
549	silmad	eye	/ˈsilmɑd̥/
550	süü	fault, error	/ˈsyː/
551	tütar	daughter	/ˈtytɑr/
552	luban	to allow, permit, let, give permission	/ˈlub̥ɑn/
553	uks	door	/uks/
554	kuud	A large luminous celestial body seen from the Earth at night	/kuːd̥/
555	nägu	face	/ˈnæɡ̊u/
556	perse	arse, ass	/ˈperse/
557	aastal	a year	/ˈɑːstɑl/
558	plaan	plan	/plˈɑːnʲ/
559	moodi	fashion	/ˈmoːd̥i/
560	mitu	several	/ˈmitu/
561	peavad	to keep, to hold	/pˈeɑ̯vɑd̥/
562	annab	to give	/ˈɑnːɑb̥/
563	number	number plate, licence plate, license plate	/ˈnumb̥er/
564	kellelegi	someone, somebody	/ˈkelːeleɡ̊i/
565	tahtsid	to want	/ˈtɑhtsid̥/
566	hakkame	to start, begin	/ˈhɑkːɑme/
567	tulema	to come	/ˈtulemɑ/
568	jaa	yes	/jɑː/
569	lõbus	entertaining	/ˈlɤb̥us/
570	hakkan	to start, begin	/ˈhɑkːɑn/
571	lähedal	nearby	/ˈlæhed̥ɑl/
572	kuu	A large luminous celestial body seen from the Earth at night	/ˈkuː/
573	inimeste	human being	/ˈinimeste/
574	silma	eye	/ˈsilmɑ/
575	öö	night	/ˈøː/
576	paha	bad	/ˈpɑhɑ/
577	suutnud	to be able to, can	/ˈsuːtnud̥/
578	jalga	foot, leg	/ˈjɑlɡ̊ɑ/
579	ruttu	hurry	/ˈrutːu/
580	abikaasa	spouse, husband, wife	/ˈɑb̥iˌkɑˑsɑ/
581	tähelepanu	attention	/ˈtæheleˌpɑnu/
582	saaksid	to get, to receive	/ˈsɑːksid̥/
583	uskumatu	incredible, unbelievable	/ˈuskumɑtu/
584	elab	to live	/ˈelɑb̥/
585	minuti	minute	/ˈminuti/
586	hilja	late	/ˈhiljɑ/
587	magama	To sleep	/ˈmɑɡ̊ɑmɑ/
588	appi	help	/ˈɑpːi/
589	endast	self, own, -self	/ˈend̥ɑst/
590	püsti	upright, standing, up, in a more or less vertical position	/ˈpysti/
591	näiteks	for example, for instance	/ˈnæi̯teks/
592	onu	uncle	/ˈonu/
593	leia	to find	/lei̯ɑ̯/
594	kontrolli	genitive singular	/ˈkontrolːi/
595	vaba	free, independent	/ˈvɑb̥ɑ/
596	nägemist	goodbye	/ˈnæɡ̊emist/
597	tuua	to bring	/tuːɑ̯/
598	tüüp	type	/tyːp/
