rank	word	english	ipa
2852	rodio	to bear	/ˈrodɪo/
2853	proba	rehearsal	/prǒːba/
2854	novčić	coin	/nǒʋt͡ʃit͡ɕ/
2855	teri	which, what	/ˈtɛri/
2856	trudi	to try, make an effort	/ˈtrudɪ/
2857	dovoljan	sufficient, adequate	/dôʋoːʎan/
2858	igrala	to play	/ˈiɡrɐlɐ/
2859	slobodi	freedom	/ˈslobodɪ/
2860	pažljiv	attentive, cautious, careful	/pǎʒʎiʋ/
2861	morski	sea; marine	/mǒrskiː/
2862	rijetko	rarely, seldom	/rjêːtko/
2863	ratnik	warrior	/râtniːk/
2864	smio	brave, bold, courageous	/smǐo/
2865	jezivo	terrifyingly, horrifyingly	/jěziʋo/
2866	uspjeh	success	/ǔspjex/
2867	razbiti	to break, smash, crack, shatter	/rǎzbiti/
2868	dosadan	boring	/dôsaːdan/
2869	tehnologija	technology	/texnolǒɡija/
2870	snažan	strong, powerful	/snǎːʒan/
2871	divlje	wildly, savagely	/dǐʋʎeː/
2872	nožem	knife	/ˈnoʒɛm/
2873	ritam	rhythm	/rǐtam/
2874	nudi	to offer	/ˈnudɪ/
2875	pozornost	attention	/pozǒːrnoːst/
2876	pobjeda	victory	/pôbjeda/
2877	dadilja	nurse, nanny, babysitter	/dǎdiʎa/
2878	drukčije	differently	/drǔkt͡ʃijeː/
2879	imaj	to have, possess, own	/ˈimɑj/
2880	propast	collapse	/prôpaːst/
2881	radnji	act, action	/ˈradɲɪ/
2882	letjeti	to fly	/lětjeti/
2883	slaba	weak	/ˈslabɐ/
2884	umjetnost	art	/ˈumjetnost/
2885	platiš	to pay	/ˈplatɪʃ/
2886	reakcija	reaction	/reǎkt͡sija/
2887	manji	small	/mâɲiː/
2888	upozoriti	to warn	/upozǒriti/
2889	postići	to achieve, accomplish	/pǒstit͡ɕi/
2890	smiješan	funny	/smjěːʃan/
2891	onamo	in that direction over there, in that place; there	/ǒnaːmo/
2892	domaći	domestic	/dǒmaːt͡ɕiː/
2893	pročitaj	to read to get acquainted with the content	/ˈprotʃɪtɑj/
2894	unaprijed	beforehand, in advance	/ǔnaprjeːd/
2895	lepu	nice, pretty	/ˈlɛpʊ/
2896	vojne	armed forces; military	/ˈvojnɛ/
2897	kreneš	to move, set in motion	/ˈkrɛnɛʃ/
2898	zaspao	to fall asleep	/ˈzaspɐo/
2899	odjeća	clothing	/ôdjet͡ɕa/
2900	vrijedan	precious, valuable	/ʋrjěːdan/
2901	promenila	to change	/ˈpromɛˌnɪlɐ/
2902	lift	lift, elevator	/lîft/
2903	prljavo	dirtily, filthily	/pr̂ʎaʋo/
2904	prioritet	priority	/ˈprioˌrɪtɛt/
2905	nedjelje	Sunday	/ˈnɛdjeʎe/
2906	podijeliti	to divide, separate	/podjěːliti/
2907	guraj	push	/ˈɡurɑj/
2908	podrška	support, aid	/pǒdr̩ʃka/
2909	desila	to happen, occur	/ˈdɛsɪlɐ/
2910	zub	tooth	/zûːb/
2911	ludak	madman	/lǔdaːk/
2912	šok	shock	/ʃôk/
2913	lokalni	local	/ˈlokɐlnɪ/
2914	pobjedu	victory	/ˈpobjedʊ/
2915	vid	eyesight	/ʋîːd/
2916	vampir	vampire	/ʋǎmpiːr/
2917	angel	angel	/ˈaŋɡɛl/
2918	lošu	bad, malicious	/ˈloʃʊ/
2919	silu	force	/ˈsilʊ/
2920	zuba	genitive singular of zȗb	/zǔːbaː/
2921	kolena	knee	/ˈkolɛnɐ/
2922	smatraju	to think, be of opinion	/ˈsmatrɑjʊ/
2923	profesora	professor	/ˈprofɛˌsorɐ/
2924	nikuda	nowhere, nowhither	/nîkuda/
2925	tona	tonne	/tôna/
2926	ručka	handle, helve, haft, handhold	/rût͡ʃka/
2927	sveštenik	priest	/sʋěʃteniːk/
2928	skot	litter	/skôt/
2929	baca	third-person singular present of bacati	/ˈbatsɐ/
2930	buka	noise	/bûka/
2931	liječnik	doctor, physician	/ʎêːt͡ʃniːk/
2932	zauzvrat	in return, in exchange	/zâuzʋraːt/
2933	mater	mother	/ˈmatɛr/
2934	posljedice	consequence	/ˈposʎeˌdɪtsɛ/
2935	poprilično	rather, pretty, quite, fairly	/poprǐːlit͡ʃno/
2936	marš	march	/mârʃ/
2937	umru	to die	/ˈumrʊ/
2938	užas	horror, terror	/ûʒaːs/
2939	dvanaest	twelve	/ˈdvanɐɛst/
2940	zabavna	amusing, entertaining	/ˈzabɐvnɐ/
2941	tajnom	secret	/ˈtɑjnom/
2942	verzija	version	/ʋěrzija/
2943	zamijeniti	to exchange	/zamjěːniti/
2944	osmeh	smile	/ˈosmɛh/
2945	gužva	crowd, jam	/ɡûːʒʋa/
2946	oteli	to kidnap	/ˈotɛlɪ/
2947	suočiti	to confront	/suǒt͡ʃiti/
2948	plavo	blue	/ˈplavo/
2949	vlasništvo	property	/ʋlâːsniːʃtʋo/
2950	bolno	painfully	/bôːlno/
2951	gol	naked, nude, bare	/ɡôːl/
2952	najzad	finally, in the end	/nâjzad/
2953	vila	fairy	/ʋǐːla/
2954	postupak	procedure, process	/pǒstupak/
2955	narodu	people	/ˈnɑrodʊ/
2956	rublje	linen, laundry	/rûːbʎe/
2957	junak	soldier, knight, warrior	/jǔnaːk/
2958	ženo	woman	/ˈʒɛno/
2959	eksperiment	experiment	/eksperǐment/
2960	šifra	code, cipher	/ʃîfra/
2961	curica	little girl	/t͡sûrit͡sa/
2962	brdo	hill	/br̩̂do/
2963	pokušaju	attempt, try	/ˈpokʊˌʃɑjʊ/
2964	vodila	to lead	/ˈvodɪlɐ/
2965	svakim	everyone, everybody	/ˈsvakɪm/
2966	stignu	to arrive, reach	/ˈstiɡnʊ/
2967	mili	dear	/ˈmî.liː/
2968	štete	damage, harm	/ˈʃtɛtɛ/
2969	zubi	tooth	/ˈzubɪ/
2970	raka	crab	/ˈrakɐ/
2971	peni	to foam	/ˈpɛnɪ/
2972	krade	to steal	/ˈkradɛ/
2973	zabaviti	to amuse, to entertain	/zǎbaʋiti/
2974	kriješ	to hide, conceal	/ˈkrijeʃ/
2975	tragedija	tragedy	/trǎɡeːdija/
2976	nadimak	nickname, sobriquet	/nǎːdimak/
2977	ponoć	midnight	/ˈponotɕ/
2978	odmoriti	to rest, refresh, relax	/odmǒriti/
2979	stotina	a group of one hundred	/stôtina/
2980	nisko	low, lowly	/nîsko/
2981	stric	paternal uncle	/strîːt͡s/
2982	glazba	music	/ɡlǎzba/
2983	džin	giant, ogre, troll	/d͡ʒîn/
2984	namerno	intentionally, deliberately	/nǎːmerno/
2985	svirati	to play	/sʋǐːrati/
2986	borac	fighter	/bǒːrat͡s/
2987	zona	zone, area	/ˈzonɐ/
2988	momkom	a young man, lad	/ˈmomkom/
2989	pristojan	polite, civil	/prǐːstoːjan/
2990	razumeti	to understand	/razǔmeti/
2991	mušterija	customer, buyer	/muʃtěrija/
2992	uzalud	in vain	/ûzaluːd/
2993	naočale	glasses	/nâot͡ʃaːle/
2994	publika	audience	/pǔblika/
2995	pomisliti	to think about sth/sb	/pǒmisliti/
2996	pobediti	to conquer, overcome	/poběːditi/
2997	potvrditi	to confirm, acknowledge	/potʋřːditi/
2998	suncu	sun	/ˈsuntsʊ/
2999	lane	last year	/lâne/
3000	vuci	pull	/ˈvutsɪ/
3001	mjestima	place	/ˈmjestɪmɐ/
3002	trka	race	/ˈtrka/
3003	kokain	cocaine	/kokǎiːn/
3004	rekord	record	/ˈrɛkord/
3005	majstor	master	/mâːjstor/
3006	prazno	emptily, vacantly	/prâːzno/
3007	tužilac	prosecutor	/tǔʒilat͡s/
3008	muzej	museum	/mǔzeːj/
3009	računalo	computer	/rat͡ʂǔnalo/
3010	prevariti	to cheat, deceive, trick, swindle	/prěʋariti/
3011	svedok	witness	/ˈsvɛdok/
3012	očistiti	to clean	/ǒt͡ʃistiti/
3013	pogon	drive, propulsion	/ˈpoɡon/
3014	radost	joy	/râdoːst/
3015	organizacija	organization	/orɡanizǎːt͡sija/
3016	krava	cow	/krâʋa/
3017	sumnja	doubt, suspicion	/sǔːmɲa/
3018	rođeni	born	/ˈrodʑɛnɪ/
3019	katu	floor, storey	/ˈkatʊ/
3020	ruža	rose	/ˈruʒɐ/
3021	šećer	sugar	/ʃět͡ɕer/
3022	zadovoljni	content, satisfied	/ˈzadoˌvoʎnɪ/
3023	kiše	rain	/ˈkiʃɛ/
3024	terorista	terrorist	/ˈtɛroˌrɪstɐ/
3025	šalite	to joke; to joke around	/ˈʃalɪtɛ/
3026	vara	heat	/ˈvɑrɐ/
3027	dvorac	castle	/dʋǒːrat͡s/
3028	ispada	to fall out, drop	/ˈispɐdɐ/
3029	hodam	to walk, pace	/ˈxodɐm/
3030	predstavi	show	/ˈprɛtstɐvɪ/
3031	las	hair	/ˈlas/
3032	kuhinja	kitchen	/kûxiɲa/
3033	snaći	to befall, happen	/snâːt͡ɕi/
3034	leto	summer, summertime	/lêto/
3035	bitke	battle	/ˈbitkɛ/
3036	porez	tax, taxation	/pǒrez/
3037	vrijednost	value	/ʋrjěːdnoːst/
3038	konobar	waiter	/kônobaːr/
3039	upala	inflammation, pneumonia	/ûpala/
3040	staze	path, way	/ˈstazɛ/
3041	lokacija	location	/lokǎːt͡sija/
3042	skladu	harmony, accord, congruity	/ˈskladʊ/
3043	sira	cheese	/ˈsirɐ/
3044	voleti	to love	/ʋǒleti/
3045	vlasnika	owner	/ˈvlasnɪkɐ/
3046	zajednice	community	/ˈzɑjedˌnɪtsɛ/
3047	rene	horseradish	/ˈrɛnɛ/
3048	prijevoz	conveyance, transport, transportation	/prjěːʋoz/
3049	predavanje	lecturing	/predǎːʋaːɲe/
3050	ljubazno	kindly	/ʎûbazno/
3051	odgovarati	to answer, reply	/odɡoʋǎːrati/
3052	djevojci	girl, maiden	/ˈdjevojtsɪ/
3053	kauču	couch	/ˈkaʊtʃʊ/
3054	lekcija	lesson	/lěkt͡sija/
3055	prstima	finger	/ˈprstimɐ/
3056	stranica	page	/strǎnit͡sa/
3057	svetlost	light	/sʋêtloːst/
3058	senator	senator	/sěnaːtor/
3059	prisustvo	presence	/ˈprisʊstvo/
3060	ružno	badly, meanly, in an ugly manner	/rûːʒno/
3061	mreža	hammock	/ˈmrɛʒɐ/
3062	prsa	chest	/pr̂sa/
3063	sjever	north	/sjêʋeːr/
3064	lutka	doll, puppet	/ˈlutkɐ/
3065	dokument	document	/dokǔment/
3066	sporazum	accord, treaty	/spôrazuːm/
3067	seme	seed	/sême/
3068	pomisao	thought, idea	/ˈpomɪˌsɐo/
3069	zeleni	green	/ˈzɛlɛnɪ/
3070	pedeset	fifty	/peděseːt/
3071	primila	to receive, get	/ˈprimɪlɐ/
3072	zanimljiv	interesting	/zanǐmʎiʋ/
3073	došle	to come, arrive	/ˈdoʃlɛ/
3074	haljine	dress	/ˈxaʎɪnɛ/
3075	vezan	to bind, fasten, tie	/ˈvɛzɐn/
3076	proizvod	product	/proǐzʋod/
3077	sveto	holy, saint	/ˈsvɛto/
3078	kladiti	to bet, wager	/klâditi/
3079	lav	lion	/lâʋ/
3080	pojela	to eat, consume	/ˈpojelɐ/
3081	grozan	terrible, awful, horrible	/ɡrôːzan/
3082	obrazovanje	education	/obrazoʋǎːɲe/
3083	nauditi	to harm	/nǎuditi/
3084	kofer	suitcase	/kǒfer/
3085	obaveza	obligation	/ˈobɐˌvɛzɐ/
3086	kila	hernia	/ˈkilɐ/
3087	uho	ear	/ûxo/
3088	korisno	usefully, purposefully	/kôrisno/
3089	moliti	to ask, request, beg	/mǒliti/
3090	nađimo	to find, discover	/ˈnadʑɪmo/
3091	drveće	trees	/dř̩ʋeːt͡ɕe/
3092	lažno	falsely	/lâʒno/
3093	grozna	terrible, awful, horrible	/ˈɡroznɐ/
3094	amber	amber	/ˈambɛr/
3095	ceste	road	/ˈtsɛstɛ/
3096	mladih	young	/ˈmladɪh/
3097	sala	hall, auditorium	/sǎːla/
3098	prijateljski	friendly	/prijatěʎskiː/
3099	planiram	to plan	/ˈplanɪrɐm/
3100	bake	grandmother, grandma	/ˈbakɛ/
3101	pružiti	to stretch out, extend	/prûʒiti/
3102	istok	east	/ǐstok/
3103	punim	full, filled	/ˈpunɪm/
3104	slabost	weakness	/slâboːst/
3105	potražiti	to seek, look for, search	/potrǎːʒiti/
3106	žice	acanthus spinosissimus	/ˈʒitsɛ/
3107	materijala	material	/ˈmatɛˌrɪjɐlɐ/
3108	kosom	hair	/ˈkosom/
3109	upasti	to fall into, drop into	/ǔpasti/
3110	otpustiti	to release	/otpǔstiti/
3111	izjava	statement	/îzjaʋa/
3112	vile	pitchfork	/ʋîle/
3113	ubaciti	to throw in, throw into	/ubǎːt͡siti/
3114	sudeći	present verbal adverb of súditi	/ˈsudɛtɕɪ/
3115	brani	dam	/ˈbranɪ/
3116	posuditi	to lend	/posǔːditi/
3117	hladan	cold	/xlǎːdan/
3118	ulaze	entrance	/ˈulɐzɛ/
3119	objaviti	to proclaim, declare, announce	/objǎːʋiti/
3120	ormar	ambry, closet, wardrobe	/ǒrmaːr/
3121	pasoš	passport	/pâːsoʃ/
3122	ugao	corner	/ûɡao/
3123	pobjednik	winner	/pǒbjedniːk/
3124	strogo	strictly	/strôɡo/
3125	pobiti	to kill, slaughter	/pǒbiti/
3126	medeni	made with honey	/ˈmɛdɛnɪ/
3127	strašan	dire	/strǎːʃan/
3128	vojna	military campaign	/ʋôːjna/
3129	svugdje	everywhere	/sʋûɡdje/
3130	karijera	career	/karijěːra/
3131	pazim	to beware, watch out, be careful	/ˈpazɪm/
3132	maknuti	to take away, remove, displace	/mǎknuti/
3133	baku	grandmother, grandma	/ˈbakʊ/
3134	oduzeti	to take away, deprive	/odǔzeːti/
3135	drugarica	friend	/drûːɡarica/
3136	krajnje	extremely, utterly	/krâːjɲeː/
3137	romantično	romantically	/romǎntit͡ʃno/
3138	pop	priest	/pôp/
3139	tretman	treatment	/trětmaːn/
3140	složiti	to pile, stack, heap	/slǒʒiti/
3141	lovi	to hunt	/ˈlovɪ/
3142	prodavnice	store, shop	/ˈprodɐvˌnɪtsɛ/
3143	guma	rubber	/ɡûma/
3144	pošten	honest, fair	/pǒʃten/
3145	sporo	slow	/ˈsporo/
3146	dozvola	permission, permit, licence, consent	/dôzʋola/
3147	koliki	how large/big	/ˈkolɪkɪ/
3148	smijeh	laugh, laughter	/ˈsmijeh/
3149	kolače	cake	/ˈkolɐtʃɛ/
3150	brza	fast	/ˈbrza/
3151	osvojiti	to conquer	/osʋǒjiti/
3152	sredstvo	means, medium	/srědstʋo/
3153	sirom	cheese	/ˈsirom/
3154	prozore	window	/ˈprozorɛ/
3155	djetetu	child, kid	/ˈdjetɛtʊ/
3156	prima	unison	/ˈprimɐ/
3157	karijere	career	/ˈkɑrɪˌjerɛ/
3158	legalno	legally	/lěɡaːlno/
3159	trajalo	to last, continue	/ˈtrɑjɐlo/
3160	spasimo	to save, salvage	/ˈspasɪmo/
3161	ponesi	to take	/ˈponɛsɪ/
3162	privatno	privately	/prîʋaːtno/
3163	povezati	to link, connect	/poʋěːzati/
3164	protokol	protocol	/ˈprotokol/
3165	pravite	to make, create	/ˈpravɪtɛ/
3166	pristojno	politely, civilly	/prǐːstoːjno/
3167	kaj	what	/ˈkâj/
3168	drugde	elsewhere	/drûɡde/
3169	ružna	ugly, unattractive	/ˈruʒnɐ/
3170	oblast	district, region	/ôblaːst/
3171	štititi	to protect	/ʃtîtiti/
3172	samoubojstvo	suicide	/samoǔboːjstʋo/
3173	onoliko	that much/many, so much/many, as much/many	/onolǐkoː/
3174	rima	rhyme	/rǐːma/
3175	tradicija	tradition	/trǎdiːt͡sija/
3176	lepi	nice, pretty	/ˈlɛpɪ/
3177	odnijeti	to take away, carry away	/ǒdnijeːti/
3178	laka	easy	/ˈlakɐ/
3179	kava	coffee	/kǎʋa/
3180	imanje	possession, holding	/imǎːɲe/
3181	zaštita	protection	/zâːʃtita/
3182	slatke	sweet	/ˈslatkɛ/
3183	mudro	wise	/ˈmudro/
3184	zahtev	request	/zǎːxteʋ/
3185	tone	to sink	/ˈtonɛ/
3186	slave	to celebrate, glorify	/ˈslavɛ/
3187	stojimo	first-person plural present of stàjati	/ˈstojɪmo/
3188	zagrljaj	hug, embrace	/zâɡrʎaːj/
3189	silovanje	rape, raping	/sîloʋaːɲe/
3190	profesionalac	a professional	/profesionǎːlat͡s/
3191	hleb	bread	/xlêb/
3192	poverenje	trust	/poʋerěːɲe/
3193	ton	tone	/tôːn/
3194	dovde	to this place, this far	/dǒːʋdeː/
3195	takmičenje	competition	/ˈtakmɪtˌʃɛɲe/
3196	album	album	/ǎlbuːm/
3197	opis	description	/ǒpis/
3198	lak	easy	/lâk/
3199	tržište	market	/tr̩̂ʒiːʃte/
3200	ispuniti	to fill up	/ǐspuniti/
3201	hajmo	alternative form of hàjdemo	/xǎjmo/
3202	životima	life	/ˈʒivoˌtɪmɐ/
3203	pranje	laundering, washing	/prǎːɲe/
3204	kopija	copy, duplicate	/kôːpija/
3205	svjetlost	light	/sʋjêtloːst/
3206	psihijatar	psychiatrist	/psixǐjaːtar/
3207	odbaciti	to throw away, throw off	/odbǎːt͡siti/
3208	snijeg	snow	/snjêːɡ/
3209	drolja	slut	/drôʎa/
3210	udovica	widow	/udǒʋit͡sa/
3211	posjeduje	to own, possess	/ˈposjeˌdʊje/
3212	slavu	glory	/ˈslavʊ/
3213	sklonište	shelter	/sklôniːʃte/
3214	predlog	proposal, proposition	/prěːdloɡ/
3215	izvaditi	to take out, draw	/ǐzʋaditi/
3216	pucanj	shot, bang	/pûːt͡saɲ/
3217	uspeh	success	/ǔspex/
3218	platu	pay	/ˈplatʊ/
3219	trava	grass	/trǎːʋa/
3220	pravac	direction, route	/prǎːʋat͡s/
3221	nogom	leg	/ˈnoɡom/
3222	pauza	break, pause	/pǎuza/
3223	boca	bottle	/bôt͡sa/
3224	trena	moment	/ˈtrɛnɐ/
3225	seti	sorrow, melancholy	/ˈsɛtɪ/
3226	istorija	history	/ǐstoːrija/
3227	tumor	tumor	/tûːmor/
3228	površine	surface	/ˈpovrʃɪnɛ/
3229	gaćice	panties	/ɡât͡ɕit͡se/
3230	jeftino	cheaply	/jêftino/
3231	mjesecu	moon	/ˈmjesɛtsʊ/
3232	nemci	German	/ˈnɛmtsɪ/
3233	krave	cow	/ˈkravɛ/
3234	koštati	to cost	/kôʃtati/
3235	najprije	firstly, at first	/nâːjprije/
3236	žuri	to hurry, rush	/ˈʒurɪ/
3237	shvatite	to understand, comprehend, grasp, conceive	/ˈshvatɪtɛ/
3238	tihi	masculine nominative/vocative plural	/ˈtihɪ/
3239	blok	block	/blôk/
3240	nedostatak	shortage	/nedostǎːtak/
3241	ministarstvo	ministry	/ˈminɪsˌtɑrstvo/
3242	kretati	to move	/krěːtati/
3243	opustiti	to relax, loosen, slacken	/opǔstiti/
3244	pila	saw	/pǐːla/
3245	kretanje	movement	/ˈkrɛtɐɲe/
3246	umetnost	art	/ˈumɛtnost/
3247	naočare	glasses	/nâot͡ʃaːre/
3248	pepeo	ashes	/pêpeo/
3249	bacim	to throw, cast	/ˈbatsɪm/
3250	neprestano	constantly, continuously	/neprěstano/
3251	prodali	to sell	/ˈprodɐlɪ/
3252	plaše	to frighten, scare	/ˈplaʃɛ/
3253	disanje	verbal noun of disati impf: breathing, respiration	/dǐːsaːɲe/
3254	desert	dessert	/děsert/
3255	sumnjivo	doubtless, certain	/nesǔmɲiʋ/
3256	kamena	stone	/ˈkamɛnɐ/
3257	seksu	dative/locative singular of sȅks	/sêksu/
3258	ljeta	summer, summertime	/ˈʎetɐ/
3259	vezano	to bind, fasten, tie	/ˈvɛzɐno/
3260	svjetski	globally, worldly, earthly	/sʋjětskiː/
3261	tisuću	thousand	/tǐsut͡ɕu/
3262	serijski	serially	/sêːriːjskiː/
3263	jabuka	apple	/jâbuka/
3264	divlji	wild, savage	/dǐʋʎiː/
3265	porodični	familial	/pǒrodit͡ʃniː/
3266	pitamo	to ask	/ˈpitɐmo/
3267	nijemci	German	/ˈnijemtsɪ/
3268	hot	erotic	/hoːt/
3269	pile	chick	/pîle/
3270	nevina	innocent	/ˈnɛvɪnɐ/
3271	klavir	grand piano	/klǎʋiːr/
3272	zima	winter	/zǐːma/
3273	bijes	rage	/bijêːs/
3274	logor	camp	/lôːɡor/
3275	nevinost	innocence	/nêʋiːnoːst/
3276	rupi	pit, hole	/ˈrupɪ/
3277	komandant	commander	/komǎndant/
3278	otpor	resistance	/ǒtpor/
3279	konji	horse	/ˈkoɲɪ/
3280	predstaviti	to present, portray, describe	/prětstaʋiti/
3281	odraditi	to do, carry out, perform	/odrǎːditi/
3282	časa	moment	/ˈtʃasɐ/
3283	unapred	beforehand, in advance	/ǔnapreːd/
3284	osobom	person	/ˈosobom/
3285	krova	roof	/ˈkrovɐ/
3286	braniti	to defend	/brǎːniti/
3287	ubacio	to throw in, throw into	/ˈubɐtˌsɪo/
3288	stolica	chair	/stǒlit͡sa/
3289	sos	sauce	/sôːs/
3290	tatica	dad, daddy	/ˈtatɪtsɐ/
3291	uhapsiti	to arrest	/ǔxapsiti/
3292	pozdraviti	to greet	/pǒzdraʋiti/
3293	krađa	theft	/krâd͡ʑa/
3294	list	leaf	/lîːst/
3295	luđak	madman	/lǔd͡ʑaːk/
3296	uvjeren	sure, certain, convinced	/ǔʋjeren/
3297	bacanje	throwing, casting	/bǎt͡saːɲe/
3298	petnaest	fifteen	/ˈpɛtnɐɛst/
3299	krugu	circle	/ˈkruɡʊ/
3300	momku	a young man, lad	/ˈmomkʊ/
3301	dogovoriti	to agree, come to an agreement	/doɡoʋǒriti/
3302	kuja	bitch	/kûja/
3303	noćni	nocturnal, nightly, night	/nǒt͡ɕniː/
3304	mračno	darkly, gloomily	/mrâːt͡ʃno/
3305	svetom	world	/ˈsvɛtom/
3306	dirati	to touch	/dǐːrati/
3307	stopalo	foot	/stǒpalo/
3308	duž	along, down	/dûʒ/
3309	običaj	habit, tendency	/ôbit͡ʃaːj/
3310	specijalno	specially	/spêt͡sijaːlno/
3311	srušiti	to demolish, raze	/srûʃiti/
3312	jok	no, nope	/jôk/
3313	praznik	national holiday	/prâːzniːk/
3314	ludnica	madhouse	/lǔːdnit͡sa/
3315	smeju	can, may, be allowed to	/ˈsmejʊ/
3316	pratila	to follow	/ˈpratɪlɐ/
3317	bježati	to flee, run away	/bjěʒati/
3318	utočište	shelter, refuge, asylum	/ǔtot͡ʃiːʃte/
3319	savez	alliance, union	/sǎːʋez/
3320	dvorište	courtyard, yard	/dʋǒriːʃte/
3321	bes	rage	/bêːs/
3322	čelu	forehead	/ˈtʃɛlʊ/
3323	krenulo	to move, set in motion	/ˈkrɛnʊlo/
3324	benzin	gasoline	/běnziːn/
3325	smijati	to laugh	/smǐjati/
3326	bioskop	cinema, movie theatre	/ˈbioskop/
3327	hodaš	to walk, pace	/ˈxodɐʃ/
3328	robot	robot	/rôbot/
3329	dno	bottom	/dnô/
3330	proda	to sell	/ˈprodɐ/
3331	plin	gas	/plîːn/
3332	oprati	to wash	/ǒprati/
3333	kombinacija	combination	/kombinǎːt͡sija/
3334	naokolo	all around	/nâokolo/
3335	pucam	to crack, break, burst, split	/ˈputsɐm/
3336	površinu	surface	/ˈpovrʃɪnʊ/
3337	uže	rope, cord	/ûʒe/
3338	tlu	ground	/ˈtlu/
3339	mjere	measure	/ˈmjerɛ/
3340	diler	dealer	/ˈdilɛr/
3341	sram	shame	/srâːm/
3342	polovina	half	/polǒʋina/
3343	svježe	freshly	/sʋjêʒe/
3344	nesporazum	misunderstanding	/nêsporazum/
3345	otoku	island	/ˈotokʊ/
3346	cijev	tube	/t͡sjêːʋ/
3347	okus	taste; flavor	/ǒkus/
3348	lažu	to lie	/ˈlaʒʊ/
3349	južno	south, southwards	/jûʒno/
3350	molila	to ask, request, beg	/ˈmolɪlɐ/
3351	odanost	devotion	/ôdaːnoːst/
3352	pušenje	verbal noun of pȕšiti	/ˈpuʃɛɲe/
3353	talenat	talent	/tǎlenat/
3354	izvanredno	extraordinarily	/izʋǎnredno/
3355	ocima	father	/ˈotsɪmɐ/
3356	nosimo	to carry, bring	/ˈnosɪmo/
3357	uticaj	influence	/ˈutɪtsɑj/
3358	voljan	willing	/ʋǒːʎan/
3359	poslušati	to listen to	/pǒsluʃati/
3360	ćale	father	/t͡ɕǎːle/
3361	značenje	meaning	/znǎːt͡ʃeːɲe/
3362	mislima	thought	/ˈmislɪmɐ/
3363	politički	politically	/polǐtit͡ʃkiː/
3364	viziju	vision	/ˈvizɪjʊ/
3365	klasa	class	/klǎsa/
3366	izlaziti	to go out, leave, come out, get out	/ǐzlaziti/
3367	asistent	assistant	/asǐstent/
3368	kino	cinema	/ˈkino/
3369	poker	poker	/pǒker/
3370	bradu	beard	/ˈbradʊ/
3371	davati	imperfective form of dȁti	/dǎːʋati/
3372	većinom	mostly, mainly	/ʋet͡ɕǐnoːm/
3373	guzica	ass, butt	/ɡǔzit͡sa/
3374	pozor	attention	/ˈpozor/
3375	eksploziv	explosive	/ˈɛksplozɪv/
3376	vida	eyesight	/ˈvidɐ/
3377	bliži	near, close to	/ˈbliʒɪ/
3378	opisati	to describe	/opǐːsati/
3379	prizor	scene, sight	/prǐːzor/
3380	šampion	champion	/ʃampǐoːn/
3381	konju	horse	/ˈkoɲʊ/
3382	obučen	trained	/ǒbut͡ʃen/
3383	britanski	British	/brǐtaːnskiː/
3384	raja	a band, group, notably of friends	/rǎːja/
3385	sukob	conflict	/sǔːkob/
3386	izazvati	to challenge, provoke	/izǎzʋati/
3387	ume	to know how	/ˈumɛ/
3388	istinski	authentically, genuinely, truly	/îstiːnskiː/
3389	staroj	old	/ˈstɑroj/
3390	tuš	India ink	/tûʃ/
3391	keš	cash, money	/kêʃ/
3392	luku	onion	/ˈlukʊ/
3393	trgovina	trade, commerce	/trɡǒʋina/
3394	kandidat	candidate; applicant	/kandǐdaːt/
3395	površini	surface	/ˈpovrʃɪnɪ/
3396	otvor	opening	/ǒtʋor/
3397	plemena	tribe	/ˈplɛmɛnɐ/
3398	dugu	long	/ˈduɡʊ/
3399	toranj	tower	/tǒːraɲ/
3400	prljav	dirty	/pr̂ʎaʋ/
3401	desne	right	/ˈdɛsnɛ/
3402	ponijeti	to take, bring along	/ˈponɪˌjetɪ/
3403	plači	to cry, weep	/ˈplatʃɪ/
3404	odvratan	disgusting	/ôdʋraːtan/
3405	serija	series	/sêːrija/
3406	boce	bottle	/ˈbotsɛ/
3407	unuka	granddaughter	/ǔnuka/
3408	ožiljak	scar	/ǒʒiʎak/
3409	napušta	third-person singular present of napuštati	/ˈnapʊʃtɐ/
3410	dokažem	first-person singular present of dokázati	/ˈdokɐʒɛm/
3411	siđi	to descend, get down, come down	/ˈsidʑɪ/
3412	le	only	/ˈlɛ/
3413	trčati	to run	/tř̩t͡ʃati/
3414	ispala	to fall out, drop	/ˈispɐlɐ/
3415	ljubavnik	lover	/ʎǔːbaːʋniːk/
3416	bele	white	/ˈbɛlɛ/
3417	kauč	couch	/kâuːt͡ʃ/
3418	besmisleno	senselessly, absurdly	/běsmisleno/
3419	marka	stamp, label	/mǎrka/
3420	današnji	present-day; today's	/dǎnaʃɲiː/
3421	kredit	credit, loan	/krědiːt/
3422	termin	term	/těrmiːn/
3423	umem	to know how	/ˈumɛm/
3424	cesti	road	/ˈtsɛstɪ/
3425	džep	pocket	/d͡ʒêp/
3426	pandur	policeman	/pǎnduːr/
3427	smanjiti	to reduce, lessen, make smaller	/smǎːɲiti/
3428	tvrtka	firm, company	/tʋr̩̂tka/
3429	zime	winter	/ˈzimɛ/
3430	instinkt	instinct	/ǐnstinkt/
3431	kavez	cage; birdcage	/kǎʋez/
3432	knjigama	book	/ˈkɲiɡɐmɐ/
