rank	word	english	ipa
4196	viesiem	visitor, guest	/ˈʋiesiem/
4197	priecīgu	happy, glad, joyful, delighted	/ˈpriet͡siːɡu/
4198	netraucē	to not disturb, to not bother, to not interfere with;…	/ˈnetraut͡seː/
4199	nāci	to come	/ˈnaːt͡si/
4200	fiziski	physical, physically; adverbial form of fizisks	/ˈfiziski/
4201	sita	to hit, to strike, to beat	/ˈsita/
4202	prostitūta	prostitute	/ˈprostituːta/
4203	vardarbība	violence	/ˈʋardarbiːba/
4204	bankām	bank	/ˈbaŋkaːm/
4205	aizietu	to leave, to go away, to escape	/ˈaizietu/
4206	dzimst	to be born	/ˈdzimst/
4207	atvēru	to open so as to make the space behind it accessible	/ˈatʋeːru/
4208	atbildēs	answer	/ˈatbilldeːs/
4209	skaistumu	beauty	/ˈskaistumu/
4210	leģendu	legend	/ˈleɟæŋdu/
4211	tīklu	mesh	/ˈtiːklu/
4212	bankai	bank	/ˈbaŋkai/
4213	pastāvēt	to stand for a short time	/ˈpastaːʋeːt/
4214	bēbis	a baby, an infant or a toddler	/ˈbēːbis/
4215	okeāns	ocean	/ˈokeaːns/
4216	svinam	lead	/ˈsʋinam/
4217	nemaina	to not change; negative form of mainīt	/ˈnemaiːna/
4218	bagātības	wealth	/ˈbaɡaːtiːbas/
4219	stāstam	story	/ˈstaːstam/
4220	nozīmēt	to mean	/ˈnuoziːmeːt/
4221	peni	penis	/ˈpæni/
4222	japānas	genitive singular of Japāna	/ˈjapaːnas/
4223	vislabāko	definite vocative/accusative/instrumental…	/ʋiˈslabaːːkuo/
4224	zilas	blue color as, e.g., a clear sky	/ˈzilas/
4225	dibenu	bottom, lower part, base	/ˈdibænu/
4226	ziepes	soap	[ziɛpɛs]
4227	loku	arc	/ˈluoku/
4228	maiss	sack, bag	[màjs]
4229	nezinās	to not know; negative form of zināt	/ˈnezinaːs/
4230	sena	ancient, old, of long ago	/ˈsæna/
4231	raksturu	character, temperament, personality, nature	/ˈraksturu/
4232	neparastu	to not get used to; negative form of parast	/ˈneparastu/
4233	dziļumā	depth	/ˈdziʎumaː/
4234	maksājam	paying, costing; adverbial object-of-perception present…	/ˈmaksaːjam/
4235	neaizmirst	to not forget; negative form of aizmirst	/ˈneaizmirst/
4236	domātas	thought; indefinite past passive participle of domāt	/ˈduomaːtas/
4237	rindu	row, line, queue	/ˈriŋdu/
4238	svarīgāka	more important; indefinite comparative degree of svarīgs	/ˈsʋariːɡaːːka/
4239	zināsi	to know	/ˈzinaːsi/
4240	kuģu	ship	/ˈkuɟu/
4241	jaunavas	young, usually unmarried, woman	/ˈjaunaʋas/
4242	gadsimtiem	century	/ˈɡadsimtiem/
4243	kaklā	neck	/ˈkaklaː/
4244	zaudēšu	to lose	/ˈzaudeːʃu/
4245	kailu	naked, nude, bare	/ˈkailu/
4246	stiprāka	stronger; indefinite comparative degree of stiprs	/ˈstipraːːka/
4247	neatradu	to not find; negative form of atrast	/ˈneatradu/
4248	maisā	sack, bag	/ˈmaisaː/
4249	barības	food, nutrients	/ˈbariːbas/
4250	bagātu	rich, wealthy	/ˈbaɡaːtu/
4251	ūdeņi	water	/ˈuːdeɲi/
4252	kļūdās	error, mistake	/ˈkʎuːdaːs/
4253	pacietība	patience	/ˈpat͡sietiːba/
4254	sargāt	to protect, to guard	[sârɡāːt]
4255	peru	to spank	/ˈpæru/
4256	trijos	three	/ˈtrijuos/
4257	nemīli	to not love; negative form of mīlēt	/ˈnemiːli/
4258	faktus	fact	/ˈfaktus/
4259	meklēšana	looking for, searching, seeking; verbal noun of meklēt	/ˈmekleːʃana/
4260	vārdam	name	/ˈʋaːrdam/
4261	mazos	small, little size of other similar objects, beings, areas,…	/ˈmazuos/
4262	trieciens	impact, collision	/ˈtriet͡siens/
4263	nevaino	to not blame; negative form of vainot	/ˈneʋaiːnuo/
4264	nedabūs	to not get, to not obtain, to not receive; negative form of…	/ˈnedabuːs/
4265	trakas	mad, rabid	/ˈtrakas/
4266	negāja	to not go; negative form of iet	/ˈneɡaːja/
4267	sīkāk	tinier, more detailed, more detailedly; adverbial form of…	/ˈsiːkaːːk/
4268	tumši	dark, darkly; adverbial form of tumšs	/ˈtumʃi/
4269	dienestā	service, duty	/ˈdieːnæstaː/
4270	speciālists	specialist	/ˈspet͡siaːlists/
4271	cepumiem	something roasted, fried, baked	/ˈt͡sæpumiem/
4272	haizivs	shark	[ˈxāī̯ziws]
4273	iedosi	to give, to hand, so that someone takes it	/ˈieduosi/
4274	tekstu	text	/ˈtekstu/
4275	poga	button	/ˈpuoɡa/
4276	kauliem	bone	/ˈkauliem/
4277	situācijas	situation	/ˈsituaːt͡sijas/
4278	patiesas	true, sincere, authentic	/ˈpatiesas/
4279	maiklu	accusative/instrumental singular of Maikls	/ˈmaiklu/
4280	sātans	satan, the devil	[sāːtans]
4281	lappuse	page	/ˈlappuse/
4282	pazīt	to be acquainted	/ˈpaziːt/
4283	mauka	indecent, dissolute woman; prostitute, whore	[ˈmāū̯ka]
4284	tuvāko	nearer, closer; indefinite comparative degree of tuvs	/ˈtuʋaːːkuo/
4285	pavēlēm	order, command	/ˈpaʋeːleːm/
4286	glābšana	saving, salvation; verbal noun of glābt	/ˈɡlaːbʃana/
4287	darāmā	which can or should be done, made; indefinite present…	/ˈdaraːmaː/
4288	neparasta	rare, uncommon, unusual	/ˈneparasta/
4289	virve	rope	/ˈʋirʋe/
4290	centi	cent used with several currencies, among which the dollar…	/ˈt͡senti/
4291	šķēres	scissors	[ʃcɛ̄ːɾɛs]
4292	bremzē	brake	/ˈbremzeː/
4293	astoņiem	eight	/ˈastuoɲiem/
4294	sīki	tiny, little, detailed, detailedly; adverbial form of sīks	/ˈsiːki/
4295	apspriestu	to debate, to discuss	/ˈapspriestu/
4296	aizstāvis	defender	/ˈaizstaːʋis/
4297	joki	joke, jest	/ˈjuoki/
4298	netīrais	dirty	/ˈnetiːrais/
4299	dieviem	god	/ˈdieʋiem/
4300	dzirdētu	to hear	/ˈdzirdeːtu/
4301	klaunu	clown	/ˈklaunu/
4302	kalifornija	californium	/ˈkalifornija/
4303	ādā	skin body	/ˈaːdaː/
4304	cietoksnis	fortress	/ˈt͡sietuoksnis/
4305	dejotāja	dancer	/ˈdejuotaːja/
4306	slepkavībā	murder, homicide	/ˈslæpkaʋiːbaː/
4307	lielām	big, large	/ˈlielːaːm/
4308	mainītu	to change, to exchange	/ˈmaiːniːtu/
4309	pircējs	buyer, customer	/ˈpirt͡seːjs/
4310	kareivju	soldier, private rank in the army; a soldier of this rank	/ˈkareiʋju/
4311	pavasarī	spring	/ˈpaʋasariː/
4312	imperators	emperor	/ˈimpæratoːrs/
4313	logiem	window	/ˈluoɡiem/
4314	centrālās	central	/ˈt͡sentraːlaːs/
4315	lomā	role, part, character	/ˈluomaː/
4316	pāriet	to cross, to go across	/ˈpaːriet/
4317	aizstāvība	defense	/ˈaizstaːʋiːba/
4318	grāmatvedis	accountant	/ˈɡraːmatʋedis/
4319	pildspalva	pen	/ˈpildspallʋa/
4320	turēts	held, kept; indefinite past passive participle of turēt	/ˈtureːts/
4321	gaiši	bright, light, clear, brightly, lightly, clearly; adverbial…	/ˈɡaiʃi/
4322	apmeklēt	to visit	/ˈapmekleːt/
4323	kroni	crown, coronet	/ˈkruoni/
4324	jaunam	having relatively low age, young, new	/ˈjaunam/
4325	rituāls	ritual	/ˈrituaːls/
4326	bībeles	a bible, a copy of the Bible	/ˈbiːbeles/
4327	kuci	female dog, bitch	/ˈkut͡si/
4328	pēcpusi	tail, ass, butt	/ˈpeːt͡spusi/
4329	nemeklē	to not look for, to not search, to not seek; negative form…	/ˈnemekleː/
4330	virsu	top	/ˈʋirsu/
4331	teiciens	phrase, saying, idiom	/ˈteit͡siens/
4332	lokā	arc	/ˈluokaː/
4333	mīlestībai	love	/ˈmiːlæstiːbai/
4334	būvēt	to build, to construct	/ˈbuːʋeːt/
4335	sīkie	tiny, little, small	/ˈsiːkie/
4336	parasto	normal, ordinary, plain	/ˈparastuo/
4337	braucis	having gone, ridden; indefinite past active participle of…	/ˈbraut͡sis/
4338	lidošu	to fly	/ˈliduoʃu/
4339	sīks	tiny, little, small	[sîːks]
4340	vesti	waistcoat	/ˈʋæsti/
4341	jauneklis	unmarried young man	/ˈjauneklis/
4342	ieradums	habit	/ˈieradums/
4343	glīti	pretty, handsome, prettily; adverbial form of glīts	/ˈɡliːti/
4344	kal	to forge	/ˈkal/
4345	meksiku	accusative/instrumental singular of Meksika	/ˈmeksiku/
4346	ticētu	to believe	/ˈtit͡sæːtu/
4347	negribēs	to not want; negative form of gribēt	/ˈneɡribeːs/
4348	astoņos	eight	/ˈastuoɲuos/
4349	bruņinieks	knight	/ˈbruɲinieks/
4350	iesiti	to drive in, hit, strike so that something goes into…	/ˈiesiti/
4351	dzīvošu	to live, to be alive	/ˈdziːʋuoʃu/
4352	labiem	good following accepted moral rules, treating others in a…	/ˈlabiem/
4353	kost	to bite, to take a bite	[ˈkuɔ̯̂st]
4354	astoņus	eight	/ˈastuoɲus/
4355	stingrs	firm, strong, rigid	[stīŋɡɾs]
4356	teikto	vocative/accusative/instrumental singular masculine/feminine	/ˈteiktuo/
4357	bučo	to kiss	/ˈbut͡ʃuo/
4358	bēdu	sadness, sorrow, grief	/ˈbæːdu/
4359	vagīna	vagina	/ˈʋaɡiːna/
4360	cītīgi	diligently, zealously, industriously; adverbial form of…	/ˈt͡siːtiːɡi/
4361	rets	thin, sparse	[ɾæts]
4362	pele	mouse	/ˈpele/
4363	kaķa	domestic cat	/ˈkaca/
4364	aitas	sheep	/ˈaitas/
4365	projekta	project	/ˈpro`jekta/
4366	brīvas	free	/ˈbriːʋas/
4367	teikuši	having said, told; indefinite past active participle of…	/ˈteikuʃi/
4368	zaudēsim	to lose	/ˈzaudeːsim/
4369	apkalpes	crew	/ˈapkalpes/
4370	helikoptera	helicopter	/ˈhelikuoptera/
4371	neredzams	not visible, which cannot or should not be seen; indefinite…	/ˈneredzams/
4372	nulles	zero	/ˈnulles/
4373	okeānā	ocean	/ˈokeaːnaː/
4374	jautājat	to ask question, to inquire, to question	/ˈjautaːjat/
4375	nevainoju	first-person singular present/past indicative of nevainot	/ˈneʋaiːnuoju/
4376	daudzos	many	/ˈdaudzuos/
4377	idejām	idea	/ˈidejaːm/
4378	intuīcija	intuition	[intuīcija]
4379	tomātu	tomato with branched stems, yellow flowers and juicy,…	/ˈtomaːtu/
4380	galdā	table	/ˈɡalldaː/
4381	gudru	intelligent, wise	/ˈɡudru/
4382	svars	weight	/ˈsʋars/
4383	sausu	dry little or no liquid, moisture, vapor; whose surface has…	/ˈsausu/
4384	ceri	to hope	/ˈt͡særi/
4385	īstenība	reality	/ˈiːsteniːba/
4386	gulējis	having slept, having lain down; indefinite past active…	/ˈɡuleːjis/
4387	pļāpāt	to chat, to chatter, to babble, to gossip	[pʎāːpât]
4388	gribējusi	having wanted; indefinite past active participle of gribēt	/ˈɡribeːjusi/
4389	spārniem	wing	/ˈspaːrniem/
4390	atgriezt	to return	[atɡrīɛ̄st]
4391	plāniem	plan, map, blueprint, layout	/ˈplaːniem/
4392	nodevība	treason	/ˈnuodeʋiːba/
4393	dzērieni	drink, beverage	/ˈdzeːrieːni/
4394	terapija	therapy	/ˈtærapija/
4395	krusts	suffering, hardship; nuisance	[ˈkɾust͡s]
4396	slepenas	secret	/ˈslæpænas/
4397	sauli	sun	/ˈsauli/
4398	dvēselei	soul	/ˈdʋeːselei/
4399	bijusī	the one having been; definite past active participle of būt	/ˈbijusiː/
4400	asmeni	edge, blade	/ˈasmæni/
4401	kaklam	neck	/ˈkaklam/
4402	sarakstam	a written list, record, register, schedule	/ˈsarakstam/
4403	valstīm	state, country	/ˈʋalstiːm/
4404	uzvalki	suit	/ˈuz-ʋalki/
4405	upuru	offering, sacrifice	/ˈupuru/
4406	grūtībām	difficulty, hardship	/ˈɡruːtiːbaːm/
4407	pāvesta	Pope	/ˈpaːʋæsta/
4408	noteikta	determined; indefinite past passive participle of noteikt	/ˈnuoteikta/
4409	nemīlu	to not love; negative form of mīlēt	/ˈnemiːlu/
4410	pateicīga	grateful, thankful	/ˈpateit͡siːɡa/
4411	naktij	night	/ˈnaktij/
4412	meklēšanu	looking for, searching, seeking; verbal noun of meklēt	/ˈmekleːʃanu/
4413	karo	to wage a war	/ˈkaruo/
4414	aprīlis	the month of April	/ˈapriːlis/
4415	ratus	wheel	/ˈratus/
4416	šaubas	doubt	/ˈʃaubas/
4417	jāaizmirst	to forget	/ˈjaːaizmirst/
4418	puikām	boy	/ˈpuikaːm/
4419	nebūsiet	will not be; second-person plural future indicative of nebūt	/ˈnebuːsiet/
4420	attēls	picture, image	/ˈattæːls/
4421	neatradīsim	to not find; negative form of atrast	/ˈneatradiːsim/
4422	grēkiem	sin, transgression, offense	/ˈɡræːkiem/
4423	nedzer	to not drink; negative form of dzert	/ˈnedzær/
4424	nevainīgi	innocent, innocently; adverbial form of nevainīgs	/ˈneʋaiːniːɡi/
4425	cel	to lift, to raise	/ˈt͡sæl/
4426	revolūcija	revolution	/ˈreʋoluːt͡sija/
4427	turēju	to hold	/ˈtureːju/
4428	sēklas	seed, pip	/ˈseːklas/
4429	aplis	circle, ring	/ˈaplis/
4430	personības	personality	/ˈpersoːniːbas/
4431	adreses	address	/ˈadreses/
4432	cilvēcei	humanity, mankind, humankind	/ˈt͡sillʋæːt͡sei/
4433	pavēlēts	ordered, commanded; indefinite past passive participle of…	/ˈpaʋeːleːts/
4434	ātros	fast, quick, rapid	/ˈaːtruos/
4435	rudens	autumn	[ˈɾudɛns]
4436	bulta	arrow	[būlta]
4437	dubļu	mud	/ˈdubʎu/
4438	viskijs	whisky, whiskey	/ˈʋiskijs/
4439	šausmu	terror, horror	/ˈʃausmu/
4440	havaju	genitive plural of Havajas	/ˈhaʋaju/
4441	tautai	people, nation	/ˈtautai/
4442	tuvs	close, near, nearby	[tuws]
4443	ilgas	long	/ˈillɡas/
4444	zodz	to steal	/ˈzuodz/
4445	teritorija	territory, area, compound	/ˈteritorija/
4446	īso	short	/ˈiːsuo/
4447	gadsimtā	century	/ˈɡadsimtaː/
4448	vissvarīgākais	the most important; superlative degree of svarīgs	/ʋisˈsʋariːɡaːːkais/
4449	nenāktu	to not come; negative form of nākt	/ˈnenaːːktu/
4450	palīdzējis	having helped; indefinite past active participle of palīdzēt	/ˈpaliːdzeːjis/
4451	jaunībā	youth	/ˈjauniːbaː/
4452	pasaulēm	world	/ˈpasauleːm/
4453	dzīvojām	to live, to be alive	/ˈdziːʋuojaːm/
4454	nāktu	to come	/ˈnaːːktu/
4455	nākošajā	locative singular masculine/feminine of nākošais	/ˈnaːːkuoʃajaː/
4456	smakas	smell, stink, stench	/ˈsmakas/
4457	nekustas	to move; reflexive of kustēt	/ˈnekustas/
4458	mīļās	dear, cherished, beloved	/ˈmiːʎaːs/
4459	ziedot	to donate	/ˈzieduot/
4460	tipiski	typical, typically; adverbial form of tipisks	/ˈtipiski/
4461	rādītāji	part of a measuring instrument that moves to show the…	/ˈraːdiːtaːji/
4462	skaiti	to count	/ˈskaiti/
4463	kapu	grave	/ˈkapu/
4464	kompass	compass	/ˈkompass/
4465	bibliotēku	library	/ˈbiblioteːku/
4466	veste	waistcoat	/ˈʋeste/
4467	radinieks	relative, relation	/ˈradinieks/
4468	itāliešu	a Italian, a man from Italy or of Italian descent	/ˈitaːlieʃu/
4469	vētru	storm which causes strong waves and land damage	/ˈʋæːtru/
4470	spriedums	judgment, opinion	[spɾiɛ̂dums]
4471	celiet	to lift, to raise	/ˈt͡seliet/
4472	dārgums	expensiveness, costliness, cost	/ˈdaːrɡums/
4473	īpašības	essential, typical feature, trait, characteristic, property	/ˈiːpaʃiːbas/
4474	impērijas	empire	/ˈimpeːrijas/
4475	tumšajā	dark	/ˈtumʃajaː/
4476	ciemā	village, settlement	/ˈt͡siemaː/
4477	kauna	shame act, action	/ˈkauna/
4478	notikumus	event, happening, occurrence, incident	/ˈnuotikumus/
4479	reāli	really, realistically, pragmatically; adverbial form of…	/ˈreaːli/
4480	meklēji	to search for, to look for	/ˈmekleːji/
4481	francija	francium	/ˈfrant͡sija/
4482	brīvajā	free	/ˈbriːʋajaː/
4483	zābaka	boot	/ˈzaːbaka/
4484	skolotāji	teacher	/ˈskuoluotaːji/
4485	lapsas	fox	/ˈlapsas/
4486	pareizajā	precise, exact, correct, accurate	/ˈpareizajaː/
4487	ņemtu	to take; to seize with one's hands for some purpose	/ˈɲæmtu/
4488	īstiem	real, true, genuine, not false or artificial	/ˈiːstiem/
4489	apgūt	to learn, to acquire, to master	/ˈapɡuːt/
4490	kārti	pole, post	/ˈkaːrti/
4491	nacionālā	national	/ˈnat͡sioːnaːlaː/
4492	gatavoju	first-person singular present/past indicative of gatavot	/ˈɡataʋuoju/
4493	lapām	leaf	/ˈlapaːm/
4494	apziņu	consciousness	/ˈapziɲu/
4495	dosi	to give	/ˈduosi/
4496	gaišu	bright	/ˈɡaiʃu/
4497	idiotu	idiot	/ˈidiuotu/
4498	ūdeņos	water	/ˈuːdeɲuos/
4499	ielej	to pour in	/ˈielej/
4500	dīvainā	strange, odd, unusual, surprising	/ˈdiːʋaiːnaː/
4501	nākamgad	next year	/ˈnaːːkamɡad/
4502	aklu	blind incapable of seeing	/ˈaklu/
4503	lauzt	to break	/ˈlauzt/
4504	grāmatās	book	/ˈɡraːmataːs/
4505	aizgājuši	having gone away; indefinite past active participle of…	/ˈaizɡaːjuʃi/
4506	nūja	stick	/ˈnuːja/
4507	apspriežams	which can or should be discussed, debated; indefinite…	/ˈapsprieʒams/
4508	sapņiem	dream	/ˈsapɲiem/
4509	izrādei	performance, show, play	/ˈizraːdei/
4510	vampīrs	vampire	/ˈʋampiːrs/
4511	precīzāk	adverbial form of precīzāks	/ˈpret͡siːzaːːk/
4512	muldi	to twaddle	/ˈmulldi/
4513	apziņas	consciousness	/ˈapziɲas/
4514	ēdam	to eat	/ˈæːdam/
4515	mīlējusi	having loved; indefinite past active participle of mīlēt	/ˈmiːleːjusi/
4516	atbildētu	to answer	/ˈatbilldeːtu/
4517	aktrise	actress	/ˈaktrise/
4518	jauniešu	a young man, between adolescence and adulthood	/ˈjaunieʃu/
4519	aitu	sheep	/ˈaitu/
4520	maksāšu	to pay	/ˈmaksaːʃu/
4521	fantastisks	fantastic	[fantastisks]
4522	skaitlis	number, quantity, figure	/ˈskaitlis/
4523	vecums	old age	/ˈʋæt͡sums/
4524	līķu	dead body, corpse	/ˈliːcu/
4525	gardi	tasty, delicious, with appetite, tastily, deliciously;…	/ˈɡardi/
4526	turēs	to hold	/ˈtureːs/
4527	nepareizā	wrong, incorrect	/ˈnepareizaː/
4528	sliktāks	worse; indefinite comparative degree of slikts	/ˈsliktaːːks/
4529	logus	window	/ˈluoɡus/
4530	sirdīs	heart	/ˈsirdiːs/
4531	nedarīja	to not do, to not make; negative form of darīt	/ˈnedariːja/
4532	lielus	shin	/ˈlielːus/
4533	nēsāt	to bear, to carry	[ˈnǣːsâːt]
4534	zaudētu	to lose	/ˈzaudeːtu/
4535	miegs	sleep	[mìɛks]
4536	garāks	longer; indefinite comparative degree of garš	/ˈɡaraːːks/
4537	drosmīga	brave, courageous	/ˈdruosmiːɡa/
4538	centrālā	central	/ˈt͡sentraːlaː/
4539	smēķēt	to smoke	/ˈsmeːceːt/
4540	zobena	sword	/ˈzuobæna/
4541	raķešu	rocket	/ˈraceʃu/
4542	dvēselē	soul	/ˈdʋeːseleː/
4543	bāka	lighthouse	/ˈbaːːka/
4544	ciematu	synonym of ciems	/ˈt͡siematu/
4545	saimnieku	farmer, landowner	/ˈsaimnieku/
4546	grēks	sin, transgression, offense	/ˈɡræːks/
4547	piemēru	example	/ˈpiemæːru/
4548	vislabākie	definite nominative/vocative masculine plural of vislabāks	/ʋiˈslabaːːkie/
4549	paciest	to endure, tolerate	/ˈpat͡siest/
4550	vainīgu	guilty	/ˈʋaiːniːɡu/
4551	nedzīvo	to not live; negative form of dzīvot	/ˈnedziːʋuo/
4552	dārgas	expensive, costly	/ˈdaːrɡas/
4553	tēviem	father	/ˈtæːʋiem/
4554	bagātība	wealth	/ˈbaɡaːtiːba/
4555	protat	to know how to, to be able to do	/ˈpruotat/
4556	bārda	beard	[bàːɾda]
4557	pelna	to be paid, to earn	/ˈpællna/
4558	milzīgi	huge, enormous, hugely, enormously; adverbial form of…	/ˈmillziːɡi/
4559	džeimsam	dative singular of Džeimss	/ˈdʐeimsam/
4560	versiju	version	/ˈʋersiju/
4561	pusnaktī	midnight	/ˈpusnaktiː/
4562	viņos	in them; locative plural of viņi	/ˈʋiɲuos/
4563	tālā	far, far away, distant	/ˈtaːlaː/
4564	atoms	atom	[atoːms]
4565	dzeltens	yellow	[dzæ̀ltæns]
4566	dzirdot	to hear	/ˈdzirduot/
4567	apspriedīsim	to debate, to discuss	/ˈapspriediːsim/
4568	lielos	shin	/ˈlielːuos/
4569	jūlijs	the month of July	/ˈjuːlijs/
4570	skaitļi	number, quantity, figure	/ˈskaitʎi/
4571	āfrikas	genitive singular of Āfrika	/ˈaːfrikas/
4572	neglīts	ugly, unattractive	[nɛɡlîːts]
4573	augstuma	height, altitude	/ˈauɡstuma/
4574	mehāniķis	mechanic, operator, machinist	/ˈmehaːnicis/
4575	plaušas	lung	/ˈplauʃas/
4576	rotaļu	game, recreational activity	/ˈruotaʎu/
4577	apetīti	accusative/instrumental singular of apetīte	/ˈapætiːti/
4578	āfrikā	locative singular of Āfrika	/ˈaːfrikaː/
4579	sešu	six	/ˈseʃu/
4580	apliecība	certificate	/ˈapliet͡siːba/
4581	glābiet	to save death; to protect from death	/ˈɡlaːbiet/
4582	ballē	ball	/ˈballeː/
4583	kultūras	culture	/ˈkultuːras/
4584	negribējām	to not want; negative form of gribēt	/ˈneɡribeːjaːm/
4585	skata	look	/ˈskata/
4586	pliks	naked, nude	/ˈpliks/
4587	mazāko	smaller, littler; indefinite comparative degree of mazs	/ˈmazaːːkuo/
4588	daudzās	many	/ˈdaudzaːs/
4589	telefonus	telephone	/ˈtelefoːnus/
4590	īri	an Irishman	/ˈiːri/
4591	dāsni	generous, abundant, generously, abundantly; adverbial form…	/ˈdaːsni/
4592	smieklīga	funny, humorous, amusing	/ˈsmiekliːɡa/
4593	stiprāku	stronger; indefinite comparative degree of stiprs	/ˈstipraːːku/
4594	posms	link	/ˈpuosm̩s/
4595	realitāte	reality	/ˈrealitaːte/
4596	lappusi	page	/ˈlappusi/
4597	nedošu	to not give; negative form of dot	/ˈneduoʃu/
4598	atmiņās	memory	/ˈatmiɲaːs/
4599	ziedus	blossom; flower	/ˈziedus/
4600	dodot	to give	/ˈduoduot/
4601	viela	matter, substance; material	/ˈʋiela/
4602	lauks	field	[lāūks]
4603	lielam	shin	/ˈlielːam/
4604	ziemu	winter	/ˈziemu/
4605	skaitīt	to count	[skàjtîːt]
4606	senais	ancient, old, of long ago	/ˈsænais/
4607	centrālo	central	/ˈt͡sentraːluo/
4608	stāvam	standing; adverbial object-of-perception present active…	/ˈstaːʋam/
4609	bultu	arrow	/ˈbultu/
4610	zibeni	lightning	/ˈzibæni/
4611	instrumentu	instrument	/ˈinstrumæntu/
4612	jauko	nice, cute	/ˈjaukuo/
4613	draugos	friend	/ˈdrauɡuos/
4614	nikna	wild, furious, raging	/ˈnikna/
4615	kazu	goat	/ˈkazu/
4616	dumjš	stupid, dim-witted, foolish, silly	/ˈdumʃ/
4617	lūku	accusative/instrumental singular of Lūks	/ˈluːku/
4618	jaka	cardigan	/ˈjaka/
4619	mazajā	small, little size of other similar objects, beings, areas,…	/ˈmazajaː/
4620	franciski	French, in French; adverbial form of francisks	/ˈfrant͡siski/
4621	pildīt	to fill	/ˈpilldiːt/
4622	melojis	having lied, having told lies; indefinite past active…	/ˈmæluojis/
4623	spāniski	Spanish, in Spanish; adverbial form of spānisks	/ˈspaːniski/
4624	zagtu	to steal	/ˈzaɡtu/
4625	sliktajiem	bad not following moral rules, treating others in a cruel…	/ˈsliktajiem/
4626	aprīlī	the month of April	/ˈapriːliː/
4627	vanna	bathtub, tub	/ˈʋanna/
4628	dzīvajiem	living, alive	/ˈdziːʋajiem/
4629	tantes	aunt	/ˈtantes/
4630	ugunī	fire	/ˈuɡuniː/
4631	tirgu	market, marketplace	/ˈtirɡu/
4632	braucot	to go, to ride	/ˈbraut͡suot/
4633	punktā	stop/full stop, period	/ˈpuŋktaː/
4634	gariem	spirit	/ˈɡariem/
4635	bumbām	ball	/ˈbumbaːm/
4636	dārgu	expensive, costly	/ˈdaːrɡu/
4637	robs	small deformation on a surface, dent, indentation, notch	/ˈruobs/
4638	aizejam	to leave, to go away, to escape	/ˈaizejam/
4639	ekonomikas	economy	/ˈekonoːmikas/
4640	resni	thick, fat, thickly, fatly; adverbial form of resns	/ˈræsni/
4641	izrādes	performance, show, play	/ˈizraːdes/
4642	ego	eglantine	/ˈæɡoː/
4643	krievijā	locative singular of Krievija	/ˈkrieʋijaː/
4644	žurnāls	magazine	[ˈʒurnaːls]
4645	datumā	date	/ˈdatumaː/
4646	vēsta	to herald	/ˈʋæːsta/
4647	okeānu	ocean	/ˈokeaːnu/
4648	nākuši	having come; indefinite past active participle of nākt	/ˈnaːːkuʃi/
4649	žigli	fast, quick, agile, quickly, agilely; adverbial form of…	/ˈʒiɡli/
4650	tavos	your, yours	/ˈtaʋuos/
4651	balsī	voice	/ˈbalsiː/
4652	mīļākās	dearer, more cherished, more beloved; indefinite…	/ˈmiːʎaːːkaːs/
4653	tapa	plug	/ˈtapa/
4654	rasu	dew	/ˈrasu/
4655	vērtībā	value	/ˈʋeːrtiːbaː/
4656	nedomājat	to not think; negative form of domāt	/ˈneduomaːjat/
4657	dzīvus	living, alive	/ˈdziːʋus/
4658	vestes	waistcoat	/ˈʋestes/
4659	stikls	glass	/ˈstikl̩s/
4660	akli	blind, blindly; adverbial form of akls	/ˈakli/
4661	lāčiem	bear	/ˈlaːt͡ʃiem/
4662	neteikt	to not say, to not tell; negative form of teikt	/ˈneteikt/
4663	sapulce	meeting, gathering, assembly, rally	/ˈsapult͡se/
4664	gulētu	to sleep, to be asleep	/ˈɡulæːtu/
4665	sula	juice	/ˈsula/
4666	aizmirsāt	to forget	/ˈaizmirsaːt/
4667	mugurkaula	spine, backbone	/ˈmuɡurkaula/
4668	iegādāties	to obtain, to get, to acquire	/ˈieɡaːdaːties/
4669	dodat	to give	/ˈduodat/
4670	sezonu	season	/ˈsæzoːnu/
4671	sīkā	tiny, little, small	/ˈsiːkaː/
4672	dejoju	first-person singular present/past indicative of dejot	/ˈdejuoju/
4673	vardes	frog which typically hops	/ˈʋardes/
4674	zods	chin	[ˈzuɔ̂t͡s]
4675	sapņot	to dream	/ˈsapɲuot/
4676	pretinieku	opponent, adversary	/ˈpretinieku/
4677	būris	cage	/ˈbuːris/
4678	saldējums	ice	/ˈsalldeːjums/
4679	resnā	thick	/ˈræsnaː/
4680	tēvoča	uncle	/ˈteːʋuot͡ʃa/
4681	skotijas	genitive singular of Skotija	/ˈskotijas/
4682	aicināti	invited; indefinite past passive participle of aicināt	/ˈait͡sinaːti/
4683	aizvērties	to close up	/ˈaizʋeːrties/
4684	sākat	to begin, to start	/ˈsaːːkat/
4685	mini	to guess	/ˈmini/
4686	patiesu	true, sincere, authentic	/ˈpatiesu/
4687	garo	long	/ˈɡaruo/
4688	kazas	goat	/ˈkazas/
4689	rītdiena	tomorrow	[ɾîːddìɛna]
4690	zems	low, short	[ˈzæms]
4691	raksturs	character, temperament, personality, nature	[ɾakstuɾs]
4692	doto	vocative/accusative/instrumental singular masculine/feminine	/ˈduotuo/
4693	svētība	blessing	/ˈsʋeːtiːba/
